Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20201927,FINISTERRE REST. A MOA,20201857,CLUB DEL MAR DE SAN AMARO REST. HAOWEY,LEIRE SANTOS INSUA, 33737,JIAQI GUO CHEN, 26947,,,,,2-11,1-11,10-12,,,0-3,0 - 1
singles,1,20201927,FINISTERRE REST. A MOA,20201857,CLUB DEL MAR DE SAN AMARO REST. HAOWEY,NEREA GONZALEZ LOPEZ, 31475,MIAO CHEN, 26307,,,,,9-11,9-11,12-14,,,0-3,0 - 2
singles,1,20201927,FINISTERRE REST. A MOA,20201857,CLUB DEL MAR DE SAN AMARO REST. HAOWEY,ELVIRA GARCIA RODRIGUEZ, 773,TERESA CARRASCO VIEITO, 34289,,,,,11-9,11-7,11-9,,,3-0,1 - 2
singles,1,20201927,FINISTERRE REST. A MOA,20201857,CLUB DEL MAR DE SAN AMARO REST. HAOWEY,LEIRE SANTOS INSUA, 33737,MIAO CHEN, 26307,,,,,6-11,11-7,7-11,3-11,,1-3,1 - 3
singles,1,20201927,FINISTERRE REST. A MOA,20201857,CLUB DEL MAR DE SAN AMARO REST. HAOWEY,ELVIRA GARCIA RODRIGUEZ, 773,JIAQI GUO CHEN, 26947,,,,,7-11,6-11,6-11,,,0-3,1 - 4
singles,1,20201927,FINISTERRE REST. A MOA,20201857,CLUB DEL MAR DE SAN AMARO REST. HAOWEY,NEREA GONZALEZ LOPEZ, 31475,TERESA CARRASCO VIEITO, 34289,,,,,11-8,7-11,11-7,11-5,,3-1,2 - 4
singles,1,20201927,FINISTERRE REST. A MOA,97,C.T.M.CORUÑA,PILAR VARELA SIMO, 24218,NEREA GONZALEZ LOPEZ, 31475,,,,,4-11,8-11,10-12,,,0-3,0 - 1
singles,1,20201927,FINISTERRE REST. A MOA,97,C.T.M.CORUÑA,ESTEFANIA BOLAÑO MODIA, 5675,ELVIRA GARCIA RODRIGUEZ, 773,,,,,6-11,11-7,13-11,10-12,11-9,3-2,1 - 1
singles,1,20201927,FINISTERRE REST. A MOA,97,C.T.M.CORUÑA,CARMELA CARRERAS PORTELA, 22360,CARMEN MARIA PIÑEIRO CIDE, 31476,,,,,11-6,3-11,11-1,9-11,9-11,2-3,1 - 2
singles,1,20201927,FINISTERRE REST. A MOA,97,C.T.M.CORUÑA,PILAR VARELA SIMO, 24218,ELVIRA GARCIA RODRIGUEZ, 773,,,,,11-9,11-9,7-11,11-5,,3-1,2 - 2
singles,1,20201927,FINISTERRE REST. A MOA,97,C.T.M.CORUÑA,CARMELA CARRERAS PORTELA, 22360,NEREA GONZALEZ LOPEZ, 31475,,,,,11-9,4-11,5-11,12-10,14-16,2-3,2 - 3
singles,1,20201927,FINISTERRE REST. A MOA,97,C.T.M.CORUÑA,ESTEFANIA BOLAÑO MODIA, 5675,CARMEN MARIA PIÑEIRO CIDE, 31476,,,,,11-4,11-5,11-6,,,3-0,3 - 3
doubles,1,20201927,FINISTERRE REST. A MOA,97,C.T.M.CORUÑA,,,,,PILAR VARELA SIMO,24218,ESTEFANIA BOLAÑO MODIA,5675,11-7,7-11,8-11,13-11,11-8,3-2,4 - 3
singles,1,20201927,FINISTERRE REST. A MOA,10044,COFERSA CIDADE DE NARÓN,NEREA GONZALEZ LOPEZ, 31475,LUCIA SAURA GOMEZ, 27808,,,,,4-11,11-9,11-9,8-11,11-8,3-2,1 - 0
singles,1,20201927,FINISTERRE REST. A MOA,10044,COFERSA CIDADE DE NARÓN,LEIRE SANTOS INSUA, 33737,LOLA BACELO VIÑAS, 33491,,,,,7-11,4-11,7-11,,,0-3,1 - 1
singles,1,20201927,FINISTERRE REST. A MOA,10044,COFERSA CIDADE DE NARÓN,ELVIRA GARCIA RODRIGUEZ, 773,ANDREA AMOR CORTES, 18159,,,,,2-11,11-8,8-11,7-11,,1-3,1 - 2
singles,1,20201927,FINISTERRE REST. A MOA,10044,COFERSA CIDADE DE NARÓN,NEREA GONZALEZ LOPEZ, 31475,LOLA BACELO VIÑAS, 33491,,,,,10-12,11-9,5-11,11-9,11-9,3-2,2 - 2
singles,1,20201927,FINISTERRE REST. A MOA,10044,COFERSA CIDADE DE NARÓN,ELVIRA GARCIA RODRIGUEZ, 773,LUCIA SAURA GOMEZ, 27808,,,,,5-11,13-11,11-5,4-11,7-11,2-3,2 - 3
singles,1,20201927,FINISTERRE REST. A MOA,10044,COFERSA CIDADE DE NARÓN,LEIRE SANTOS INSUA, 33737,ANDREA AMOR CORTES, 18159,,,,,7-11,7-11,10-12,,,0-3,2 - 4
singles,2,20212309,CLUB TENIS DE MESA MOS,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,LAURA AMOEDO RODRIGUEZ, 33755,,,,,11-8,11-3,11-9,,,3-0,1 - 0
singles,2,20212309,CLUB TENIS DE MESA MOS,20201927,FINISTERRE REST. A MOA,CARMEN MARIA PIÑEIRO CIDE, 31476,CARMELA SANMARTIN PEÑA, 19658,,,,,8-11,11-4,4-11,10-12,,1-3,1 - 1
singles,2,20212309,CLUB TENIS DE MESA MOS,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,MARIA LOPEZ RAMIREZ, 27871,,,,,11-8,11-7,11-4,,,3-0,2 - 1
singles,2,20212309,CLUB TENIS DE MESA MOS,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,CARMELA SANMARTIN PEÑA, 19658,,,,,12-10,11-8,6-11,5-11,7-11,2-3,2 - 2
singles,2,20212309,CLUB TENIS DE MESA MOS,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,LAURA AMOEDO RODRIGUEZ, 33755,,,,,9-11,5-11,5-11,,,0-3,2 - 3
singles,2,20212309,CLUB TENIS DE MESA MOS,20201927,FINISTERRE REST. A MOA,CARMEN MARIA PIÑEIRO CIDE, 31476,MARIA LOPEZ RAMIREZ, 27871,,,,,11-3,11-8,11-5,,,3-0,3 - 3
doubles,2,20212309,CLUB TENIS DE MESA MOS,20201927,FINISTERRE REST. A MOA,,,,,CARMEN MARIA PIÑEIRO CIDE,31476,NEREA GONZALEZ LOPEZ,31475,9-11,11-9,11-5,11-7,,3-1,4 - 3
singles,2,1260,CINANIA TM,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,AXAPOBA ZAKHAROVA, 35640,,,,,6-11,5-11,5-11,,,0-3,0 - 1
singles,2,1260,CINANIA TM,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,SARA ALFARO AVENDAÑO, 29522,,,,,7-11,5-11,8-11,,,0-3,0 - 2
singles,2,1260,CINANIA TM,20201927,FINISTERRE REST. A MOA,CARMEN MARIA PIÑEIRO CIDE, 31476,MARÍA PENA CALVAR, 10784,,,,,6-11,4-11,8-11,,,0-3,0 - 3
singles,2,1260,CINANIA TM,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,SARA ALFARO AVENDAÑO, 29522,,,,,7-11,9-11,11-7,5-11,,1-3,0 - 4
singles,2,1260,CINANIA TM,20201927,FINISTERRE REST. A MOA,CARMEN MARIA PIÑEIRO CIDE, 31476,AXAPOBA ZAKHAROVA, 35640,,,,,11-7,11-9,4-11,2-11,1-11,2-3,0 - 5
singles,2,1260,CINANIA TM,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,LAURA RODRIGUEZ BARREIRO, 19714,,,,,6-11,4-11,7-11,,,0-3,0 - 6
singles,2,10460,MONTE PORREIRO CONFITERIA CAPRI,20201927,FINISTERRE REST. A MOA,CARMEN MARIA PIÑEIRO CIDE, 31476,MARIÑA GARCIA TRELLES, 19656,,,,,6-11,4-11,3-11,,,0-3,0 - 1
singles,2,10460,MONTE PORREIRO CONFITERIA CAPRI,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,LAURA FORTE LEYENDA, 28709,,,,,4-11,9-11,3-11,,,0-3,0 - 2
singles,2,10460,MONTE PORREIRO CONFITERIA CAPRI,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,EMMA ALVAREZ LOPEZ, 24230,,,,,11-9,11-9,11-7,,,3-0,1 - 2
singles,2,10460,MONTE PORREIRO CONFITERIA CAPRI,20201927,FINISTERRE REST. A MOA,CARMEN MARIA PIÑEIRO CIDE, 31476,LAURA FORTE LEYENDA, 28709,,,,,2-11,6-11,6-11,,,0-3,1 - 3
singles,2,10460,MONTE PORREIRO CONFITERIA CAPRI,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,MARIÑA GARCIA TRELLES, 19656,,,,,12-10,11-9,8-11,8-11,9-11,2-3,1 - 4
singles,2,10460,MONTE PORREIRO CONFITERIA CAPRI,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,EMMA ALVAREZ LOPEZ, 24230,,,,,11-13,13-15,6-11,,,0-3,1 - 5
singles,3,648,OROSO KUOKKA TM,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,SILVIA ÁLVAREZ MOSQUERA, 9200,,,,,5-11,6-11,6-11,,,0-3,0 - 1
singles,3,648,OROSO KUOKKA TM,20201927,FINISTERRE REST. A MOA,ELVIRA GARCIA RODRIGUEZ, 773,SONIA EIRAS PENAS, 27267,,,,,11-4,11-6,11-4,,,3-0,1 - 1
singles,3,648,OROSO KUOKKA TM,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,OLAYA CEA FONTENLA, 5085,,,,,11-6,14-12,11-9,,,3-0,2 - 1
singles,3,648,OROSO KUOKKA TM,20201927,FINISTERRE REST. A MOA,NEREA GONZALEZ LOPEZ, 31475,SONIA EIRAS PENAS, 27267,,,,,15-13,11-2,11-7,,,3-0,3 - 1
singles,3,648,OROSO KUOKKA TM,20201927,FINISTERRE REST. A MOA,LEIRE SANTOS INSUA, 33737,SILVIA ÁLVAREZ MOSQUERA, 9200,,,,,7-11,5-11,4-11,,,0-3,3 - 2
singles,3,648,OROSO KUOKKA TM,20201927,FINISTERRE REST. A MOA,ELVIRA GARCIA RODRIGUEZ, 773,OLAYA CEA FONTENLA, 5085,,,,,11-5,11-7,11-3,,,3-0,4 - 2
singles,3,20201927,FINISTERRE REST. A MOA,20212163,CTM GAM FEMENINO,ARTEMISA BECERRA MELO, 31849,ELVIRA GARCIA RODRIGUEZ, 773,,,,,8-11,11-9,9-11,7-11,,1-3,0 - 1
