Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,9,UCAM CARTAGENA TM,10422,TENNIS TAULA TRAMUNTANA FIGUERES,JANA RIERA MOLONS, 16388 ,DORA MADARASZ, 37651 ,,,,,4-11,7-11,2-11,,,0-3,1 - 4
singles,3,10422,TENNIS TAULA TRAMUNTANA FIGUERES,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,MARIIA MALANINA, 36430 ,EVA VEGA CAÑETE, 20757 ,,,,,11-5,11-4,11-1,,,3-0,1 - 0
singles,3,10422,TENNIS TAULA TRAMUNTANA FIGUERES,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,CLAUDIA CAYMEL ROMERO, 8399 ,PAULA ANDREA MEDINA BERMUDEZ, 31697 ,,,,,11-9,7-11,11-3,9-11,11-7,3-2,2 - 0
singles,3,10422,TENNIS TAULA TRAMUNTANA FIGUERES,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,JANA RIERA MOLONS, 16388 ,ANA PEDREGOSA LADRON DE GUEVARA, 19220 ,,,,,11-7,11-8,11-6,,,3-0,3 - 0
doubles,3,10422,TENNIS TAULA TRAMUNTANA FIGUERES,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,,,,,MARIIA MALANINA ,36430,CLAUDIA CAYMEL ROMERO,8399,11-2,11-7,11-5,,,3-0,4 - 0
singles,4,3,GIRBAU VIC T.T.,10422,TENNIS TAULA TRAMUNTANA FIGUERES,MISS TAMOLWAN KHETKHUAN, 37049 ,JANA RIERA MOLONS, 16388 ,,,,,9-11,8-11,11-5,5-11,,1-3,0 - 1
singles,4,3,GIRBAU VIC T.T.,10422,TENNIS TAULA TRAMUNTANA FIGUERES,CHARLOTTE CAREY, 33839 ,TIN-TIN HO, 37534 ,,,,,11-6,7-11,13-11,9-11,10-12,2-3,0 - 2
singles,4,3,GIRBAU VIC T.T.,10422,TENNIS TAULA TRAMUNTANA FIGUERES,SOFIA-XUAN ZHANG XU, 8195 ,MARIIA MALANINA, 36430 ,,,,,7-11,7-11,11-6,3-11,,1-3,0 - 3
doubles,4,3,GIRBAU VIC T.T.,10422,TENNIS TAULA TRAMUNTANA FIGUERES,,,,,SOFIA-XUAN ZHANG XU,8195,MISS TAMOLWAN KHETKHUAN ,37049,11-7,6-11,11-5,9-11,11-6,3-2,1 - 3
singles,4,3,GIRBAU VIC T.T.,10422,TENNIS TAULA TRAMUNTANA FIGUERES,MISS TAMOLWAN KHETKHUAN, 37049 ,TIN-TIN HO, 37534 ,,,,,6-11,11-8,11-5,12-10,,3-1,2 - 3
singles,4,3,GIRBAU VIC T.T.,10422,TENNIS TAULA TRAMUNTANA FIGUERES,SOFIA-XUAN ZHANG XU, 8195 ,JANA RIERA MOLONS, 16388 ,,,,,11-2,11-8,11-5,,,3-0,3 - 3
singles,4,3,GIRBAU VIC T.T.,10422,TENNIS TAULA TRAMUNTANA FIGUERES,CHARLOTTE CAREY, 33839 ,MARIIA MALANINA, 36430 ,,,,,9-11,8-11,5-11,,,0-3,3 - 4
singles,5,10422,TENNIS TAULA TRAMUNTANA FIGUERES,1052,TECNIGEN LINARES,TIN-TIN HO, 37534 ,PAULA BUENO BUENO, 3909 ,,,,,11-5,11-3,11-7,,,3-0,1 - 0
singles,5,10422,TENNIS TAULA TRAMUNTANA FIGUERES,1052,TECNIGEN LINARES,JANA RIERA MOLONS, 16388 ,ORAWAN PARANANG, 31713 ,,,,,8-11,4-11,10-12,,,0-3,1 - 1
singles,5,10422,TENNIS TAULA TRAMUNTANA FIGUERES,1052,TECNIGEN LINARES,CLAUDIA CAYMEL ROMERO, 8399 ,ROXANA ANA MARIA ISTRATE, 22026 ,,,,,11-9,16-18,10-12,6-11,,1-3,1 - 2
doubles,5,10422,TENNIS TAULA TRAMUNTANA FIGUERES,1052,TECNIGEN LINARES,,,,,TIN-TIN HO ,37534,CLAUDIA CAYMEL ROMERO,8399,8-11,12-10,11-9,11-9,,3-1,2 - 2
singles,5,10422,TENNIS TAULA TRAMUNTANA FIGUERES,1052,TECNIGEN LINARES,TIN-TIN HO, 37534 ,ORAWAN PARANANG, 31713 ,,,,,11-0,10-12,7-11,9-11,,1-3,2 - 3
singles,5,10422,TENNIS TAULA TRAMUNTANA FIGUERES,1052,TECNIGEN LINARES,CLAUDIA CAYMEL ROMERO, 8399 ,PAULA BUENO BUENO, 3909 ,,,,,11-8,11-4,11-8,,,3-0,3 - 3
singles,5,10422,TENNIS TAULA TRAMUNTANA FIGUERES,1052,TECNIGEN LINARES,JANA RIERA MOLONS, 16388 ,ROXANA ANA MARIA ISTRATE, 22026 ,,,,,8-11,2-11,5-11,,,0-3,3 - 4
singles,6,1221,MUSEO DE LA ALMENDRA FRANCISCO MORALES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,TIN-TIN HO, 37534 ,ANA GARCIA MONTERO, 9863 ,,,,,10-12,6-11,11-4,11-2,7-11,2-3,0 - 1
singles,6,1221,MUSEO DE LA ALMENDRA FRANCISCO MORALES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,CLAUDIA CAYMEL ROMERO, 8399 ,MARIJA GALONJA, 17113 ,,,,,7-11,11-13,6-11,,,0-3,0 - 2
singles,6,1221,MUSEO DE LA ALMENDRA FRANCISCO MORALES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,MARIIA MALANINA, 36430 ,SVETLANA KUDRIASHOVA, 37021 ,,,,,11-6,11-6,11-7,,,3-0,1 - 2
doubles,6,1221,MUSEO DE LA ALMENDRA FRANCISCO MORALES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,,,,,TIN-TIN HO ,37534,MARIIA MALANINA ,36430,9-11,8-11,7-11,,,0-3,1 - 3
singles,6,1221,MUSEO DE LA ALMENDRA FRANCISCO MORALES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,TIN-TIN HO, 37534 ,MARIJA GALONJA, 17113 ,,,,,11-9,11-5,7-11,2-11,9-11,2-3,1 - 4
singles,7,10422,TENNIS TAULA TRAMUNTANA FIGUERES,9,UCAM CARTAGENA TM,MARIA XIAO YAO, 9486 ,MERCE PUIG CASELLAS, 20501 ,,,,,11-4,11-2,11-1,,,3-0,1 - 0
singles,7,10422,TENNIS TAULA TRAMUNTANA FIGUERES,9,UCAM CARTAGENA TM,DORA MADARASZ, 37651 ,JANA RIERA MOLONS, 16388 ,,,,,3-11,12-10,11-8,11-8,,3-1,2 - 0
singles,7,10422,TENNIS TAULA TRAMUNTANA FIGUERES,9,UCAM CARTAGENA TM,SILVIA ASIS DE SOUZA ERDELJI, 31669 ,CLARA-JONIA OLIVERA MOYANO, 26389 ,,,,,11-2,11-4,11-2,,,3-0,3 - 0
doubles,7,10422,TENNIS TAULA TRAMUNTANA FIGUERES,9,UCAM CARTAGENA TM,,,,,MARIA XIAO YAO,9486,DORA MADARASZ ,37651,11-9,11-5,11-9,,,3-0,4 - 0
singles,8,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,10422,TENNIS TAULA TRAMUNTANA FIGUERES,JANA RIERA MOLONS, 16388 ,WANWISA AUEAWIRIYAYOTHIN, 38470 ,,,,,4-11,6-11,5-11,,,0-3,0 - 1
singles,8,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,10422,TENNIS TAULA TRAMUNTANA FIGUERES,TIN-TIN HO, 37534 ,ANA PEDREGOSA LADRON DE GUEVARA, 19220 ,,,,,11-2,11-8,11-7,,,3-0,1 - 1
singles,8,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,10422,TENNIS TAULA TRAMUNTANA FIGUERES,MARIIA MALANINA, 36430 ,PAULA ANDREA MEDINA BERMUDEZ, 31697 ,,,,,10-12,11-7,6-11,7-11,,1-3,1 - 2
doubles,8,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,10422,TENNIS TAULA TRAMUNTANA FIGUERES,,,,,JANA RIERA MOLONS,16388,TIN-TIN HO ,37534,11-3,11-7,9-11,11-9,,3-1,2 - 2
singles,8,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,10422,TENNIS TAULA TRAMUNTANA FIGUERES,JANA RIERA MOLONS, 16388 ,ANA PEDREGOSA LADRON DE GUEVARA, 19220 ,,,,,11-13,11-7,8-11,9-11,,1-3,2 - 3
singles,8,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,10422,TENNIS TAULA TRAMUNTANA FIGUERES,MARIIA MALANINA, 36430 ,WANWISA AUEAWIRIYAYOTHIN, 38470 ,,,,,11-2,11-8,11-6,,,3-0,3 - 3
singles,8,20191255,CLUB TENIS DE MESA VEGAS DEL GENIL,10422,TENNIS TAULA TRAMUNTANA FIGUERES,TIN-TIN HO, 37534 ,PAULA ANDREA MEDINA BERMUDEZ, 31697 ,,,,,11-9,12-10,1-11,11-4,,3-1,4 - 3
singles,9,10422,TENNIS TAULA TRAMUNTANA FIGUERES,3,GIRBAU VIC T.T.,MISS TAMOLWAN KHETKHUAN, 37049 ,CLAUDIA CAYMEL ROMERO, 8399 ,,,,,11-6,11-8,11-6,,,3-0,1 - 0
singles,9,10422,TENNIS TAULA TRAMUNTANA FIGUERES,3,GIRBAU VIC T.T.,CHARLOTTE CAREY, 33839 ,MARIIA MALANINA, 36430 ,,,,,7-11,4-11,4-11,,,0-3,1 - 1
singles,9,10422,TENNIS TAULA TRAMUNTANA FIGUERES,3,GIRBAU VIC T.T.,SOFIA-XUAN ZHANG XU, 8195 ,TIN-TIN HO, 37534 ,,,,,10-12,8-11,9-11,,,0-3,1 - 2
doubles,9,10422,TENNIS TAULA TRAMUNTANA FIGUERES,3,GIRBAU VIC T.T.,,,,,MISS TAMOLWAN KHETKHUAN ,37049,SOFIA-XUAN ZHANG XU,8195,11-9,17-15,11-7,,,3-0,2 - 2
singles,9,10422,TENNIS TAULA TRAMUNTANA FIGUERES,3,GIRBAU VIC T.T.,MISS TAMOLWAN KHETKHUAN, 37049 ,MARIIA MALANINA, 36430 ,,,,,11-7,14-12,11-13,7-11,11-4,3-2,3 - 2
singles,9,10422,TENNIS TAULA TRAMUNTANA FIGUERES,3,GIRBAU VIC T.T.,SOFIA-XUAN ZHANG XU, 8195 ,CLAUDIA CAYMEL ROMERO, 8399 ,,,,,11-9,11-7,11-7,,,3-0,4 - 2
singles,10,1052,TECNIGEN LINARES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,VALERIIA SHCHERBATYKH, 37691 ,MARIIA MALANINA, 36430 ,,,,,11-7,11-9,11-3,,,3-0,1 - 0
singles,10,1052,TECNIGEN LINARES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,ROXANA ANA MARIA ISTRATE, 22026 ,TIN-TIN HO, 37534 ,,,,,11-6,11-8,11-6,,,3-0,2 - 0
singles,10,1052,TECNIGEN LINARES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,PAULA BUENO BUENO, 3909 ,JANA RIERA MOLONS, 16388 ,,,,,2-11,7-11,11-5,2-11,,1-3,2 - 1
doubles,10,1052,TECNIGEN LINARES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,,,,,VALERIIA SHCHERBATYKH ,37691,ROXANA ANA MARIA ISTRATE ,22026,11-7,10-12,11-7,11-5,,3-1,3 - 1
singles,10,1052,TECNIGEN LINARES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,VALERIIA SHCHERBATYKH, 37691 ,TIN-TIN HO, 37534 ,,,,,9-11,10-12,3-11,,,0-3,3 - 2
singles,10,1052,TECNIGEN LINARES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,PAULA BUENO BUENO, 3909 ,MARIIA MALANINA, 36430 ,,,,,3-11,1-11,6-11,,,0-3,3 - 3
singles,10,1052,TECNIGEN LINARES,10422,TENNIS TAULA TRAMUNTANA FIGUERES,ROXANA ANA MARIA ISTRATE, 22026 ,JANA RIERA MOLONS, 16388 ,,,,,9-11,11-7,11-3,11-8,,3-1,4 - 3
