Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,14009,CLUB TENNIS TAULA LA BISBAL,20201663,GIRBAU VIC T.T,"MIARONS JORDA, ARNAU", 27336,"CONIC , DANIEL", 26216,,,,,11-13,4-11,5-11,,,0-3,0 - 1
singles,1,14009,CLUB TENNIS TAULA LA BISBAL,20201663,GIRBAU VIC T.T,"PORTET COROMINA, JOAQUIM", 25754,"ARTACHO FONTANET, SERGI", 8913,,,,,11-9,3-11,3-11,1-11,,1-3,0 - 2
singles,1,14009,CLUB TENNIS TAULA LA BISBAL,20201663,GIRBAU VIC T.T,"VENEGAS GALLARDO, EDGAR", 25572,"BERNEDA GIBERT, ROBERT", 25058,,,,,11-9,12-10,8-11,11-13,11-9,3-2,1 - 2
singles,1,14009,CLUB TENNIS TAULA LA BISBAL,20201663,GIRBAU VIC T.T,"MIARONS JORDA, ARNAU", 27336,"ARTACHO FONTANET, SERGI", 8913,,,,,4-11,9-11,2-11,,,0-3,1 - 3
singles,1,14009,CLUB TENNIS TAULA LA BISBAL,20201663,GIRBAU VIC T.T,"VENEGAS GALLARDO, EDGAR", 25572,"CONIC , DANIEL", 26216,,,,,10-12,5-11,5-11,,,0-3,1 - 4
singles,1,14009,CLUB TENNIS TAULA LA BISBAL,20201663,GIRBAU VIC T.T,"PORTET COROMINA, JOAQUIM", 25754,"BERNEDA GIBERT, ROBERT", 25058,,,,,7-11,9-11,7-11,,,0-3,1 - 5
singles,2,10818,CLUB NATACIÓ SABADELL,14009,CLUB TENNIS TAULA LA BISBAL,"BOCANEGRA GALVAN, ALEXANDER", 18423,"CONIC , DANIEL", 26216,,,,,6-11,8-11,2-11,,,0-3,0 - 1
singles,2,10818,CLUB NATACIÓ SABADELL,14009,CLUB TENNIS TAULA LA BISBAL,"CASADEVALL CARRILERO, XAVIER", 20518,"BERNEDA GIBERT, ROBERT", 25058,,,,,11-5,11-7,11-6,,,3-0,1 - 1
singles,2,10818,CLUB NATACIÓ SABADELL,14009,CLUB TENNIS TAULA LA BISBAL,"BARBERA SOLER, JOAN", 31290,"ARTACHO FONTANET, SERGI", 8913,,,,,13-11,14-12,14-16,5-11,4-11,2-3,1 - 2
singles,2,10818,CLUB NATACIÓ SABADELL,14009,CLUB TENNIS TAULA LA BISBAL,"BOCANEGRA GALVAN, ALEXANDER", 18423,"BERNEDA GIBERT, ROBERT", 25058,,,,,3-11,6-11,11-6,12-10,11-4,3-2,2 - 2
singles,2,10818,CLUB NATACIÓ SABADELL,14009,CLUB TENNIS TAULA LA BISBAL,"BARBERA SOLER, JOAN", 31290,"CONIC , DANIEL", 26216,,,,,6-11,11-9,12-10,7-11,11-7,3-2,3 - 2
singles,2,10818,CLUB NATACIÓ SABADELL,14009,CLUB TENNIS TAULA LA BISBAL,"CASADEVALL CARRILERO, XAVIER", 20518,"ARTACHO FONTANET, SERGI", 8913,,,,,11-9,10-12,11-8,7-11,11-8,3-2,4 - 2
singles,3,14009,CLUB TENNIS TAULA LA BISBAL,815,CTT TONA PADRÓS CHEESE,"GRANADOS GARCIA, CLAUDIO", 15155,"ARTACHO FONTANET, SERGI", 8913,,,,,11-8,11-8,11-8,,,3-0,1 - 0
singles,3,14009,CLUB TENNIS TAULA LA BISBAL,815,CTT TONA PADRÓS CHEESE,"CASTAÑO SOLER, LLUIS", 19032,"FONTANET PEREZ, FRANCESC", 2245,,,,,2-11,8-11,4-11,,,0-3,1 - 1
singles,3,14009,CLUB TENNIS TAULA LA BISBAL,815,CTT TONA PADRÓS CHEESE,"CARCELLER VALLS, JORDI", 9449,"BERNEDA GIBERT, ROBERT", 25058,,,,,11-6,6-11,11-9,11-8,,3-1,2 - 1
singles,3,14009,CLUB TENNIS TAULA LA BISBAL,815,CTT TONA PADRÓS CHEESE,"GRANADOS GARCIA, CLAUDIO", 15155,"FONTANET PEREZ, FRANCESC", 2245,,,,,11-7,12-10,11-5,,,3-0,3 - 1
singles,3,14009,CLUB TENNIS TAULA LA BISBAL,815,CTT TONA PADRÓS CHEESE,"CARCELLER VALLS, JORDI", 9449,"ARTACHO FONTANET, SERGI", 8913,,,,,7-11,9-11,1-11,,,0-3,3 - 2
singles,3,14009,CLUB TENNIS TAULA LA BISBAL,815,CTT TONA PADRÓS CHEESE,"CASTAÑO SOLER, LLUIS", 19032,"BERNEDA GIBERT, ROBERT", 25058,,,,,2-11,5-11,1-11,,,0-3,3 - 3
doubles,3,14009,CLUB TENNIS TAULA LA BISBAL,815,CTT TONA PADRÓS CHEESE,,,,,"GRANADOS GARCIA, CLAUDIO",15155,"CARCELLER VALLS, JORDI",9449,4-11,13-11,11-4,13-11,,3-1,4 - 3
singles,4,768,C.T.T. OLOT - EIO,14009,CLUB TENNIS TAULA LA BISBAL,"ROCA SALA, ARNAU", 19550,"ARTACHO FONTANET, SERGI", 8913,,,,,13-11,11-8,11-8,,,3-0,1 - 0
singles,4,768,C.T.T. OLOT - EIO,14009,CLUB TENNIS TAULA LA BISBAL,"DOT GARCIA, JORDI", 2366,"CLOTET CARRERAS, MARC", 2146,,,,,11-7,5-11,5-11,3-11,,1-3,1 - 1
singles,4,768,C.T.T. OLOT - EIO,14009,CLUB TENNIS TAULA LA BISBAL,"DOS SANTOS PINHO, DIOGO JOSÉ", 33982,"CONIC , DANIEL", 26216,,,,,11-9,11-4,11-5,,,3-0,2 - 1
singles,4,768,C.T.T. OLOT - EIO,14009,CLUB TENNIS TAULA LA BISBAL,"ROCA SALA, ARNAU", 19550,"CLOTET CARRERAS, MARC", 2146,,,,,11-6,8-11,11-6,6-11,11-5,3-2,3 - 1
singles,4,768,C.T.T. OLOT - EIO,14009,CLUB TENNIS TAULA LA BISBAL,"DOS SANTOS PINHO, DIOGO JOSÉ", 33982,"ARTACHO FONTANET, SERGI", 8913,,,,,11-9,11-4,11-3,,,3-0,4 - 1
singles,4,768,C.T.T. OLOT - EIO,14009,CLUB TENNIS TAULA LA BISBAL,"DOT GARCIA, JORDI", 2366,"CONIC , DANIEL", 26216,,,,,4-11,11-8,9-11,9-11,,1-3,4 - 2
singles,5,1270,UNIÓ ESPORTIVA SANT CUGAT,14009,CLUB TENNIS TAULA LA BISBAL,"BERNEDA GIBERT, ROBERT", 25058,"ZOU , TIANXIANG", 33549,,,,,11-7,11-4,11-9,,,3-0,1 - 0
singles,5,1270,UNIÓ ESPORTIVA SANT CUGAT,14009,CLUB TENNIS TAULA LA BISBAL,"CLOTET CARRERAS, MARC", 2146,"ESCODA LOPEZ, JOFRE", 31137,,,,,11-7,11-7,5-11,11-8,,3-1,2 - 0
singles,5,1270,UNIÓ ESPORTIVA SANT CUGAT,14009,CLUB TENNIS TAULA LA BISBAL,"ARTACHO FONTANET, SERGI", 8913,"GIBERT FÍGOLS, ROC", 33211,,,,,8-11,12-14,12-10,6-11,,1-3,2 - 1
singles,5,1270,UNIÓ ESPORTIVA SANT CUGAT,14009,CLUB TENNIS TAULA LA BISBAL,"BERNEDA GIBERT, ROBERT", 25058,"ESCODA LOPEZ, JOFRE", 31137,,,,,12-10,11-9,11-8,,,3-0,3 - 1
singles,5,1270,UNIÓ ESPORTIVA SANT CUGAT,14009,CLUB TENNIS TAULA LA BISBAL,"ARTACHO FONTANET, SERGI", 8913,"ZOU , TIANXIANG", 33549,,,,,7-11,7-11,3-11,,,0-3,3 - 2
