Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,2018810,CLUB TENIS DE MESA SALUD Y DEPORTE,JUAN CARLOS CANO UTRERO, 17452,LUCAS RODRIGUEZ QUESADA, 4831,,,,,6-11,3-11,9-11,,,0-3,0 - 1
singles,1,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,2018810,CLUB TENIS DE MESA SALUD Y DEPORTE,FRANCISCO BORJA ALONSO GARCIA, 1950,DANIEL CORDERO CORCHERO, 24198,,,,,12-10,8-11,11-7,11-4,,3-1,1 - 1
singles,1,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,2018810,CLUB TENIS DE MESA SALUD Y DEPORTE,ANTONIO FOLGADO GIMÉNEZ, 21021,FRANCISCO JAVIER LOPEZ SAYAGO, 7324,,,,,5-11,2-11,7-11,,,0-3,1 - 2
singles,1,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,2018810,CLUB TENIS DE MESA SALUD Y DEPORTE,JUAN CARLOS CANO UTRERO, 17452,DANIEL CORDERO CORCHERO, 24198,,,,,11-13,11-9,1-11,11-9,11-9,3-2,2 - 2
singles,1,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,2018810,CLUB TENIS DE MESA SALUD Y DEPORTE,ANTONIO FOLGADO GIMÉNEZ, 21021,LUCAS RODRIGUEZ QUESADA, 4831,,,,,9-11,4-11,1-11,,,0-3,2 - 3
singles,1,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,2018810,CLUB TENIS DE MESA SALUD Y DEPORTE,FRANCISCO BORJA ALONSO GARCIA, 1950,FRANCISCO JAVIER LOPEZ SAYAGO, 7324,,,,,11-9,4-11,4-11,11-8,10-12,2-3,2 - 4
singles,3,2018811,CASTUERA-DON BENITO,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,ALEJANDRO HERRERO FERNÁNDEZ, 19884,MIGUEL REQUEJO ROBADO, 19942,,,,,11-6,11-5,11-8,,,3-0,1 - 0
singles,3,2018811,CASTUERA-DON BENITO,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,JESUS NUÑEZ MARIÑO, 22361,LUCAS RODRIGUEZ QUESADA, 4831,,,,,6-11,6-11,8-11,,,0-3,1 - 1
singles,3,2018811,CASTUERA-DON BENITO,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,MANUEL NUÑEZ MARIÑO, 22357,FRANCISCO JAVIER LOPEZ SAYAGO, 7324,,,,,11-7,9-11,4-11,11-7,11-8,3-2,2 - 1
singles,3,2018811,CASTUERA-DON BENITO,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,ALEJANDRO HERRERO FERNÁNDEZ, 19884,LUCAS RODRIGUEZ QUESADA, 4831,,,,,15-13,8-11,3-11,11-8,5-11,2-3,2 - 2
singles,3,2018811,CASTUERA-DON BENITO,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,MANUEL NUÑEZ MARIÑO, 22357,MIGUEL REQUEJO ROBADO, 19942,,,,,9-11,11-3,11-7,11-6,,3-1,3 - 2
singles,3,2018811,CASTUERA-DON BENITO,10629,FUENTE DEL MAESTRE-CATERING LA GRAN FAMILIA,JESUS NUÑEZ MARIÑO, 22361,FRANCISCO JAVIER LOPEZ SAYAGO, 7324,,,,,7-11,11-8,7-11,11-6,6-11,2-3,3 - 3
