Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,2018792,SOCIEDAD CORAL RECREATIVA EL CIERVO,2017361,CTT POBLE NOU,CARLOS SANCHEZ SANCHEZ, 16349,FRANCESC CASTELLS MONTSERRAT, 358,,,,,6-11,19-17,8-11,9-11,,1-3,0 - 1
singles,1,2018792,SOCIEDAD CORAL RECREATIVA EL CIERVO,2017361,CTT POBLE NOU,JOAQUIM RIMBAU PLANAS, 17708,JOSEP GUASCH BERENGUER, 21604,,,,,11-9,12-14,9-11,14-12,11-8,3-2,1 - 1
singles,1,2018792,SOCIEDAD CORAL RECREATIVA EL CIERVO,2017361,CTT POBLE NOU,XAVIER PANAREDA CIRES, 2442,VICENÇ BLASCO ESCOBOSA, 8244,,,,,11-9,11-5,11-8,,,3-0,2 - 1
singles,1,2018792,SOCIEDAD CORAL RECREATIVA EL CIERVO,2017361,CTT POBLE NOU,CARLOS SANCHEZ SANCHEZ, 16349,JOSEP GUASCH BERENGUER, 21604,,,,,11-5,2-11,13-11,8-11,11-8,3-2,3 - 1
singles,1,2018792,SOCIEDAD CORAL RECREATIVA EL CIERVO,2017361,CTT POBLE NOU,XAVIER PANAREDA CIRES, 2442,FRANCESC CASTELLS MONTSERRAT, 358,,,,,11-7,11-7,11-7,,,3-0,4 - 1
singles,1,2018792,SOCIEDAD CORAL RECREATIVA EL CIERVO,2017361,CTT POBLE NOU,JOAQUIM RIMBAU PLANAS, 17708,VICENÇ BLASCO ESCOBOSA, 8244,,,,,14-12,9-11,9-11,4-11,,1-3,4 - 2
singles,2,2017361,CTT POBLE NOU,10162,IBERSTAND VALL BORGES,JOEL RUBIO CORTADA, 25698,JOAQUIM RIMBAU PLANAS, 17708,,,,,7-11,10-12,7-11,,,0-3,0 - 1
singles,2,2017361,CTT POBLE NOU,10162,IBERSTAND VALL BORGES,JOSEP FRANCESCH RIBALTA, 3002,CARLOS SANCHEZ SANCHEZ, 16349,,,,,11-5,11-9,2-11,11-9,,3-1,1 - 1
singles,2,2017361,CTT POBLE NOU,10162,IBERSTAND VALL BORGES,ORIOL MIR FERNANDEZ, 2744,XAVIER PANAREDA CIRES, 2442,,,,,10-12,9-11,7-11,,,0-3,1 - 2
singles,2,2017361,CTT POBLE NOU,10162,IBERSTAND VALL BORGES,JOEL RUBIO CORTADA, 25698,CARLOS SANCHEZ SANCHEZ, 16349,,,,,4-11,8-11,11-8,6-11,,1-3,1 - 3
