Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,183,C.D. TENIS DE MESA RIVAS,226,A.D.T.M. LEGANES,WEI DONG SHI ., 1704,DARIO SALCEDO POLO, 28138,,,,,11-4,11-5,11-2,,,3-0,1 - 0
singles,1,183,C.D. TENIS DE MESA RIVAS,226,A.D.T.M. LEGANES,LIBRE SANCHO MARTINEZ, 3578,MIGUEL CHAMORRO GARCIA, 10175,,,,,11-6,11-7,8-11,12-10,,3-1,2 - 0
singles,1,183,C.D. TENIS DE MESA RIVAS,226,A.D.T.M. LEGANES,EMILIO GARCIA-ROMEU FERNANDEZ, 8829,PABLO HERREZUELO ZORROZA, 20828,,,,,11-6,11-4,11-6,,,3-0,3 - 0
singles,1,183,C.D. TENIS DE MESA RIVAS,226,A.D.T.M. LEGANES,WEI DONG SHI ., 1704,MIGUEL CHAMORRO GARCIA, 10175,,,,,11-7,11-9,11-6,,,3-0,4 - 0
singles,1,183,C.D. TENIS DE MESA RIVAS,226,A.D.T.M. LEGANES,EMILIO GARCIA-ROMEU FERNANDEZ, 8829,DARIO SALCEDO POLO, 28138,,,,,11-2,11-8,11-9,,,3-0,5 - 0
singles,1,183,C.D. TENIS DE MESA RIVAS,226,A.D.T.M. LEGANES,LIBRE SANCHO MARTINEZ, 3578,PABLO HERREZUELO ZORROZA, 20828,,,,,11-4,11-4,11-9,,,3-0,6 - 0
singles,2,56,A.D. COLLADO MEDIANO,226,A.D.T.M. LEGANES,DIEGO SÁNCHEZ LÓPEZ, 7180,LIBRE SANCHO MARTINEZ, 3578,,,,,9-11,9-11,5-11,,,0-3,0 - 1
singles,2,56,A.D. COLLADO MEDIANO,226,A.D.T.M. LEGANES,ANGEL AYUSO SERRA, 18334,EMILIO GARCIA-ROMEU FERNANDEZ, 8829,,,,,11-7,11-6,9-11,6-11,13-15,2-3,0 - 2
singles,2,56,A.D. COLLADO MEDIANO,226,A.D.T.M. LEGANES,ALFREDO CARNEROS BEAMUD, 1883,WEI DONG SHI ., 1704,,,,,6-11,3-11,8-11,,,0-3,0 - 3
singles,2,56,A.D. COLLADO MEDIANO,226,A.D.T.M. LEGANES,DIEGO SÁNCHEZ LÓPEZ, 7180,EMILIO GARCIA-ROMEU FERNANDEZ, 8829,,,,,11-8,12-10,14-12,,,3-0,1 - 3
singles,2,56,A.D. COLLADO MEDIANO,226,A.D.T.M. LEGANES,ALFREDO CARNEROS BEAMUD, 1883,LIBRE SANCHO MARTINEZ, 3578,,,,,9-11,11-5,11-6,7-11,11-7,3-2,2 - 3
singles,2,56,A.D. COLLADO MEDIANO,226,A.D.T.M. LEGANES,ANGEL AYUSO SERRA, 18334,WEI DONG SHI ., 1704,,,,,8-11,4-11,6-11,,,0-3,2 - 4
singles,3,226,A.D.T.M. LEGANES,10067,FUNDACION CAJASOL HISPALIS,MARCOS SANMARTIN GARCIA, 6162,EMILIO GARCIA-ROMEU FERNANDEZ, 8829,,,,,12-10,10-12,12-14,9-11,,1-3,0 - 1
singles,3,226,A.D.T.M. LEGANES,10067,FUNDACION CAJASOL HISPALIS,BORJA SÁNCHEZ LÓPEZ, 7179,LIBRE SANCHO MARTINEZ, 3578,,,,,5-11,10-12,9-11,,,0-3,0 - 2
singles,3,226,A.D.T.M. LEGANES,10067,FUNDACION CAJASOL HISPALIS,VLADISLAV CHIMBARTSEV, 31544,WEI DONG SHI ., 1704,,,,,6-11,2-11,10-12,,,0-3,0 - 3
singles,3,226,A.D.T.M. LEGANES,10067,FUNDACION CAJASOL HISPALIS,MARCOS SANMARTIN GARCIA, 6162,LIBRE SANCHO MARTINEZ, 3578,,,,,11-9,12-10,11-9,,,3-0,1 - 3
singles,3,226,A.D.T.M. LEGANES,10067,FUNDACION CAJASOL HISPALIS,VLADISLAV CHIMBARTSEV, 31544,EMILIO GARCIA-ROMEU FERNANDEZ, 8829,,,,,11-9,11-7,13-15,11-9,,3-1,2 - 3
singles,3,226,A.D.T.M. LEGANES,10067,FUNDACION CAJASOL HISPALIS,BORJA SÁNCHEZ LÓPEZ, 7179,WEI DONG SHI ., 1704,,,,,7-11,9-11,8-11,,,0-3,2 - 4
