Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,2018800,ALUCHE TENIS DE MESA B,20222600,SCHOOL ZARAGOZA CONTAZARA,AHMED WAHAB, 974,ALEJANDRO ALONSO ARNAS, 30176,,,,,11-3,7-11,11-6,11-8,,3-1,1 - 0
singles,2,2018800,ALUCHE TENIS DE MESA B,20222600,SCHOOL ZARAGOZA CONTAZARA,ADRIAN ROMERO VERDASCO, 19270,HECTOR GONZALVO SIMON, 26754,,,,,5-11,11-9,13-11,11-8,,3-1,2 - 0
singles,2,2018800,ALUCHE TENIS DE MESA B,20222600,SCHOOL ZARAGOZA CONTAZARA,JULIAN MENDEZ GARCIA, 14768,ALVARO GIMENO ORNA, 30540,,,,,11-5,13-11,9-11,11-3,,3-1,3 - 0
singles,2,2018800,ALUCHE TENIS DE MESA B,20222600,SCHOOL ZARAGOZA CONTAZARA,AHMED WAHAB, 974,HECTOR GONZALVO SIMON, 26754,,,,,11-9,11-8,11-4,,,3-0,4 - 0
singles,2,2018800,ALUCHE TENIS DE MESA B,20222600,SCHOOL ZARAGOZA CONTAZARA,JULIAN MENDEZ GARCIA, 14768,ALEJANDRO ALONSO ARNAS, 30176,,,,,11-3,15-17,9-11,7-11,,1-3,4 - 1
singles,2,2018800,ALUCHE TENIS DE MESA B,20222600,SCHOOL ZARAGOZA CONTAZARA,ADRIAN ROMERO VERDASCO, 19270,ALEJANDRO SANTACRUZ RAMOS, 27032,,,,,11-7,8-11,11-5,4-11,11-8,3-2,5 - 1
singles,3,16028,SCDR ANAITASUNA,2018800,ALUCHE TENIS DE MESA B,MIGUEL EQUIZA GOICOECHEA, 22823,JULIAN MENDEZ GARCIA, 14768,,,,,5-11,7-11,3-11,,,0-3,0 - 1
singles,3,16028,SCDR ANAITASUNA,2018800,ALUCHE TENIS DE MESA B,HECTOR TORRE JIMENEZ, 29787,DANIEL IORDANECHE SANCHEZ, 23748,,,,,6-11,9-11,6-11,,,0-3,0 - 2
singles,3,16028,SCDR ANAITASUNA,2018800,ALUCHE TENIS DE MESA B,CESAR CASADO MARTIN, 22856,ADRIAN ROMERO VERDASCO, 19270,,,,,10-12,4-11,7-11,,,0-3,0 - 3
singles,3,16028,SCDR ANAITASUNA,2018800,ALUCHE TENIS DE MESA B,MIGUEL EQUIZA GOICOECHEA, 22823,DANIEL IORDANECHE SANCHEZ, 23748,,,,,11-5,11-9,11-7,,,3-0,1 - 3
singles,3,16028,SCDR ANAITASUNA,2018800,ALUCHE TENIS DE MESA B,CESAR CASADO MARTIN, 22856,JULIAN MENDEZ GARCIA, 14768,,,,,4-11,5-11,6-11,,,0-3,1 - 4
singles,3,16028,SCDR ANAITASUNA,2018800,ALUCHE TENIS DE MESA B,HECTOR TORRE JIMENEZ, 29787,ADRIAN ROMERO VERDASCO, 19270,,,,,6-11,10-12,3-11,,,0-3,1 - 5
singles,3,2017335,CLUB DEPORTIVO OBERENA,2018800,ALUCHE TENIS DE MESA B,JULIAN MENDEZ GARCIA, 14768,ALBERT JOSEP GOMEZ FRONTERA, 20606,,,,,14-12,11-9,11-9,,,3-0,1 - 0
singles,3,2017335,CLUB DEPORTIVO OBERENA,2018800,ALUCHE TENIS DE MESA B,DANIEL IORDANECHE SANCHEZ, 23748,NICOLAS FUNCIA JUANGO, 34891,,,,,11-5,11-5,11-6,,,3-0,2 - 0
singles,3,2017335,CLUB DEPORTIVO OBERENA,2018800,ALUCHE TENIS DE MESA B,ADRIAN ROMERO VERDASCO, 19270,CARLOS ARTURO ALZATE RAMIREZ, 34961,,,,,6-11,11-6,6-11,13-11,5-11,2-3,2 - 1
singles,3,2017335,CLUB DEPORTIVO OBERENA,2018800,ALUCHE TENIS DE MESA B,JULIAN MENDEZ GARCIA, 14768,NICOLAS FUNCIA JUANGO, 34891,,,,,10-12,11-4,11-4,16-14,,3-1,3 - 1
singles,3,2017335,CLUB DEPORTIVO OBERENA,2018800,ALUCHE TENIS DE MESA B,ADRIAN ROMERO VERDASCO, 19270,ALBERT JOSEP GOMEZ FRONTERA, 20606,,,,,11-9,9-11,10-12,11-9,8-11,2-3,3 - 2
singles,3,2017335,CLUB DEPORTIVO OBERENA,2018800,ALUCHE TENIS DE MESA B,DANIEL IORDANECHE SANCHEZ, 23748,CARLOS ARTURO ALZATE RAMIREZ, 34961,,,,,7-11,11-6,11-8,11-8,,3-1,4 - 2
singles,3,142,CLUB NATACION PAMPLONA,2018800,ALUCHE TENIS DE MESA B,JORGE FRANCISCO BEDOYA MOLINA, 15324,DANIEL IORDANECHE SANCHEZ, 23748,,,,,11-6,16-14,13-11,,,3-0,1 - 0
singles,3,142,CLUB NATACION PAMPLONA,2018800,ALUCHE TENIS DE MESA B,JOSE IGNACIO VIDAURRE PORRAS, 16188,ADRIAN ROMERO VERDASCO, 19270,,,,,11-9,7-11,11-7,11-8,,3-1,2 - 0
singles,3,142,CLUB NATACION PAMPLONA,2018800,ALUCHE TENIS DE MESA B,ENEKO ERVITI RÍPODAS, 17041,JULIAN MENDEZ GARCIA, 14768,,,,,5-11,7-11,11-13,,,0-3,2 - 1
singles,3,142,CLUB NATACION PAMPLONA,2018800,ALUCHE TENIS DE MESA B,JORGE FRANCISCO BEDOYA MOLINA, 15324,ADRIAN ROMERO VERDASCO, 19270,,,,,11-4,17-15,11-3,,,3-0,3 - 1
singles,3,142,CLUB NATACION PAMPLONA,2018800,ALUCHE TENIS DE MESA B,ENEKO ERVITI RÍPODAS, 17041,DANIEL IORDANECHE SANCHEZ, 23748,,,,,9-11,11-5,5-11,11-6,11-7,3-2,4 - 1
singles,3,142,CLUB NATACION PAMPLONA,2018800,ALUCHE TENIS DE MESA B,JOSE IGNACIO VIDAURRE PORRAS, 16188,JULIAN MENDEZ GARCIA, 14768,,,,,9-11,4-11,11-7,11-4,10-12,2-3,4 - 2
singles,4,2018800,ALUCHE TENIS DE MESA B,1078,PUBLIMAX CAI SANTIAGO T.M.,RAUL MAICAS ANDRES, 9654,AHMED WAHAB, 974,,,,,4-11,2-11,9-11,,,0-3,0 - 1
singles,4,2018800,ALUCHE TENIS DE MESA B,1078,PUBLIMAX CAI SANTIAGO T.M.,HECTOR VILLARROYA GONZALEZ, 9653,ADRIAN ROMERO VERDASCO, 19270,,,,,15-13,11-9,9-11,4-11,11-5,3-2,1 - 1
singles,4,2018800,ALUCHE TENIS DE MESA B,1078,PUBLIMAX CAI SANTIAGO T.M.,ALEJANDRO SEBASTIAN REINA, 23989,JULIAN MENDEZ GARCIA, 14768,,,,,5-11,11-6,11-8,3-11,10-12,2-3,1 - 2
singles,4,2018800,ALUCHE TENIS DE MESA B,1078,PUBLIMAX CAI SANTIAGO T.M.,RAUL MAICAS ANDRES, 9654,ADRIAN ROMERO VERDASCO, 19270,,,,,11-4,13-11,7-11,11-8,,3-1,2 - 2
singles,4,2018800,ALUCHE TENIS DE MESA B,1078,PUBLIMAX CAI SANTIAGO T.M.,ALEJANDRO SEBASTIAN REINA, 23989,AHMED WAHAB, 974,,,,,3-11,5-11,7-11,,,0-3,2 - 3
singles,4,2018800,ALUCHE TENIS DE MESA B,1078,PUBLIMAX CAI SANTIAGO T.M.,HECTOR VILLARROYA GONZALEZ, 9653,JULIAN MENDEZ GARCIA, 14768,,,,,6-11,3-11,11-8,4-11,,1-3,2 - 4
singles,5,824,"HORTALEZA, TM",2018800,ALUCHE TENIS DE MESA B,DAVID JERMAN VALENZUELA HERNANDEZ, 30804,JULIAN MENDEZ GARCIA, 14768,,,,,11-5,11-6,11-4,,,3-0,1 - 0
