Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,10537,VILAGARCIA TENIS DE MESA,20212126,CINANIA TENIS DE MESA,PABLO CASTRO SALGADO, 22955,CARLOS VAZQUEZ CABRAL, 22665,,,,,11-6,11-9,11-6,,,3-0,1 - 0
singles,1,10537,VILAGARCIA TENIS DE MESA,20212126,CINANIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,RUI MIGUEL FERREIRA DE LIMA, 36100,,,,,11-13,11-9,7-11,13-11,8-11,2-3,1 - 1
singles,1,10537,VILAGARCIA TENIS DE MESA,20212126,CINANIA TENIS DE MESA,NAZARII SOLODKYI, 38976,MIGUEL PIEDRAS SANTOME, 29489,,,,,11-1,11-8,11-8,,,3-0,2 - 1
singles,1,10537,VILAGARCIA TENIS DE MESA,20212126,CINANIA TENIS DE MESA,PABLO CASTRO SALGADO, 22955,RUI MIGUEL FERREIRA DE LIMA, 36100,,,,,11-5,11-5,7-11,8-11,11-4,3-2,3 - 1
singles,1,10537,VILAGARCIA TENIS DE MESA,20212126,CINANIA TENIS DE MESA,NAZARII SOLODKYI, 38976,CARLOS VAZQUEZ CABRAL, 22665,,,,,11-2,11-6,12-10,,,3-0,4 - 1
singles,1,10537,VILAGARCIA TENIS DE MESA,20212126,CINANIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,MIGUEL PIEDRAS SANTOME, 29489,,,,,11-8,11-8,8-11,11-7,,3-1,5 - 1
singles,2,20222985,CLUB DEL MAR DE SAN AMARO,10537,VILAGARCIA TENIS DE MESA,SERGIO PEREZ  FANDIÑO, 16636,NAZARII SOLODKYI, 38976,,,,,5-11,7-11,11-9,2-11,,1-3,0 - 1
singles,2,20222985,CLUB DEL MAR DE SAN AMARO,10537,VILAGARCIA TENIS DE MESA,MAXIMO SCUOTTO, 39842,PABLO CASTRO SALGADO, 22955,,,,,8-11,11-7,8-11,11-5,4-11,2-3,0 - 2
singles,2,20222985,CLUB DEL MAR DE SAN AMARO,10537,VILAGARCIA TENIS DE MESA,LEI CHEN, 31471,BRAIS CHAVES MIGUENS, 32716,,,,,7-11,6-11,6-11,,,0-3,0 - 3
singles,2,20222985,CLUB DEL MAR DE SAN AMARO,10537,VILAGARCIA TENIS DE MESA,SERGIO PEREZ  FANDIÑO, 16636,PABLO CASTRO SALGADO, 22955,,,,,12-10,12-10,14-12,,,3-0,1 - 3
singles,2,20222985,CLUB DEL MAR DE SAN AMARO,10537,VILAGARCIA TENIS DE MESA,LEI CHEN, 31471,NAZARII SOLODKYI, 38976,,,,,9-11,3-11,6-11,,,0-3,1 - 4
singles,2,20222985,CLUB DEL MAR DE SAN AMARO,10537,VILAGARCIA TENIS DE MESA,MAXIMO SCUOTTO, 39842,BRAIS CHAVES MIGUENS, 32716,,,,,11-7,11-13,10-12,8-11,,1-3,1 - 5
singles,3,10537,VILAGARCIA TENIS DE MESA,1447,CD DEZ PORTAS CAIXA RURAL GALEGA,RAMON BECERRA MELO, 1501,ANDRES CASTRO OREIRO, 27993,,,,,11-7,12-10,11-2,,,3-0,1 - 0
singles,3,10537,VILAGARCIA TENIS DE MESA,1447,CD DEZ PORTAS CAIXA RURAL GALEGA,PABLO FERNANDEZ ALVAREZ, 18458,NAZARII SOLODKYI, 38976,,,,,6-11,7-11,9-11,,,0-3,1 - 1
singles,3,10537,VILAGARCIA TENIS DE MESA,1447,CD DEZ PORTAS CAIXA RURAL GALEGA,MORUFO OLADELE AHMED ., 23025,PABLO CASTRO SALGADO, 22955,,,,,11-9,8-11,11-8,14-12,,3-1,2 - 1
singles,3,10537,VILAGARCIA TENIS DE MESA,1447,CD DEZ PORTAS CAIXA RURAL GALEGA,RAMON BECERRA MELO, 1501,NAZARII SOLODKYI, 38976,,,,,12-10,11-8,5-11,11-7,,3-1,3 - 1
singles,3,10537,VILAGARCIA TENIS DE MESA,1447,CD DEZ PORTAS CAIXA RURAL GALEGA,MORUFO OLADELE AHMED ., 23025,ANDRES CASTRO OREIRO, 27993,,,,,8-11,11-5,11-6,11-8,,3-1,4 - 1
singles,3,10537,VILAGARCIA TENIS DE MESA,1447,CD DEZ PORTAS CAIXA RURAL GALEGA,PABLO FERNANDEZ ALVAREZ, 18458,PABLO CASTRO SALGADO, 22955,,,,,2-11,4-11,8-11,,,0-3,4 - 2
singles,4,10537,VILAGARCIA TENIS DE MESA,833,GALMÉDICA OURENSE T.M,NAZARII SOLODKYI, 38976,EMILIO DIEGUEZ ARBOR, 8605,,,,,11-9,11-3,11-7,,,3-0,1 - 0
singles,4,10537,VILAGARCIA TENIS DE MESA,833,GALMÉDICA OURENSE T.M,BRAIS CHAVES MIGUENS, 32716,LUIS RODRIGUEZ MENDEZ, 1365,,,,,11-9,11-9,9-11,11-8,,3-1,2 - 0
singles,4,10537,VILAGARCIA TENIS DE MESA,833,GALMÉDICA OURENSE T.M,PABLO CASTRO SALGADO, 22955,JORGE GAMAZO VAZQUEZ, 1714,,,,,11-6,5-11,11-9,11-7,,3-1,3 - 0
singles,4,10537,VILAGARCIA TENIS DE MESA,833,GALMÉDICA OURENSE T.M,NAZARII SOLODKYI, 38976,LUIS RODRIGUEZ MENDEZ, 1365,,,,,11-5,11-7,11-8,,,3-0,4 - 0
singles,4,10537,VILAGARCIA TENIS DE MESA,833,GALMÉDICA OURENSE T.M,PABLO CASTRO SALGADO, 22955,EMILIO DIEGUEZ ARBOR, 8605,,,,,11-6,11-8,11-5,,,3-0,5 - 0
singles,4,10537,VILAGARCIA TENIS DE MESA,833,GALMÉDICA OURENSE T.M,BRAIS CHAVES MIGUENS, 32716,JORGE GAMAZO VAZQUEZ, 1714,,,,,11-8,10-12,11-3,11-6,,3-1,6 - 0
singles,5,10507,OROSO TM MADEIRAS IRMÁNS CASTROS,10537,VILAGARCIA TENIS DE MESA,BRAIS CHAVES MIGUENS, 32716,MARTIN FERNANDEZ VILLAVERDE, 22036,,,,,5-11,11-3,11-7,11-7,,3-1,1 - 0
singles,5,10507,OROSO TM MADEIRAS IRMÁNS CASTROS,10537,VILAGARCIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,ESTEBAN RODRIGUEZ BARREIRO, 27265,,,,,6-11,10-12,3-11,,,0-3,1 - 1
singles,5,10507,OROSO TM MADEIRAS IRMÁNS CASTROS,10537,VILAGARCIA TENIS DE MESA,ANTONIO CASTRO MONTENEGRO, 995,BRAIS BLANCO REY, 17347,,,,,11-8,6-11,6-11,6-11,,1-3,1 - 2
singles,5,10507,OROSO TM MADEIRAS IRMÁNS CASTROS,10537,VILAGARCIA TENIS DE MESA,BRAIS CHAVES MIGUENS, 32716,ESTEBAN RODRIGUEZ BARREIRO, 27265,,,,,4-11,14-12,17-15,11-9,,3-1,2 - 2
singles,5,10507,OROSO TM MADEIRAS IRMÁNS CASTROS,10537,VILAGARCIA TENIS DE MESA,ANTONIO CASTRO MONTENEGRO, 995,MARTIN FERNANDEZ VILLAVERDE, 22036,,,,,1-11,11-4,6-11,3-11,,1-3,2 - 3
singles,5,10507,OROSO TM MADEIRAS IRMÁNS CASTROS,10537,VILAGARCIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,BRAIS BLANCO REY, 17347,,,,,11-7,7-11,7-11,8-11,,1-3,2 - 4
singles,6,10537,VILAGARCIA TENIS DE MESA,1274,ARTEAL,CARLOS ALONSO FERNANDEZ PARDO, 29194,PABLO CASTRO SALGADO, 22955,,,,,11-4,11-4,11-4,,,3-0,1 - 0
singles,6,10537,VILAGARCIA TENIS DE MESA,1274,ARTEAL,IGNACIO ANDRES CABEZAS GUERRERO, 21822,ANDRES CASTRO OREIRO, 27993,,,,,12-10,11-6,8-11,11-5,,3-1,2 - 0
singles,6,10537,VILAGARCIA TENIS DE MESA,1274,ARTEAL,GUILLERMO MANEIRO CURRÁS, 10016,JORGE VAZQUEZ LIMERES, 31803,,,,,11-7,11-6,11-3,,,3-0,3 - 0
singles,6,10537,VILAGARCIA TENIS DE MESA,1274,ARTEAL,CARLOS ALONSO FERNANDEZ PARDO, 29194,ANDRES CASTRO OREIRO, 27993,,,,,11-3,11-5,11-5,,,3-0,4 - 0
singles,6,10537,VILAGARCIA TENIS DE MESA,1274,ARTEAL,GUILLERMO MANEIRO CURRÁS, 10016,PABLO CASTRO SALGADO, 22955,,,,,11-5,11-9,4-11,5-11,10-12,2-3,4 - 1
singles,6,10537,VILAGARCIA TENIS DE MESA,1274,ARTEAL,IGNACIO ANDRES CABEZAS GUERRERO, 21822,JORGE VAZQUEZ LIMERES, 31803,,,,,8-11,11-8,11-6,11-9,,3-1,5 - 1
singles,7,20191283,CTM MILAGROSA,10537,VILAGARCIA TENIS DE MESA,PABLO CASTRO SALGADO, 22955,MANUEL PENALONGA PEREIRA, 35952,,,,,11-8,11-3,11-1,,,3-0,1 - 0
singles,7,20191283,CTM MILAGROSA,10537,VILAGARCIA TENIS DE MESA,JORGE VAZQUEZ LIMERES, 31803,OSCAR ESPINOSA SERVIÑO, 10053,,,,,2-11,6-11,3-11,,,0-3,1 - 1
singles,7,20191283,CTM MILAGROSA,10537,VILAGARCIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,ALEJANDRO ANSEDE MORENO, 23306,,,,,11-8,12-10,9-11,10-12,11-9,3-2,2 - 1
singles,7,20191283,CTM MILAGROSA,10537,VILAGARCIA TENIS DE MESA,PABLO CASTRO SALGADO, 22955,OSCAR ESPINOSA SERVIÑO, 10053,,,,,11-5,11-13,11-7,11-9,,3-1,3 - 1
singles,7,20191283,CTM MILAGROSA,10537,VILAGARCIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,MANUEL PENALONGA PEREIRA, 35952,,,,,11-6,11-9,12-10,,,3-0,4 - 1
singles,7,20191283,CTM MILAGROSA,10537,VILAGARCIA TENIS DE MESA,JORGE VAZQUEZ LIMERES, 31803,ALEJANDRO ANSEDE MORENO, 23306,,,,,0-11,0-11,0-11,,,0-3,4 - 2
singles,8,10537,VILAGARCIA TENIS DE MESA,20222589,TIJERITAS LA PELU DE SIXTO,NAZARII SOLODKYI, 38976,BRAIS RODRIGUEZ SIXTO, 23571,,,,,11-6,11-9,11-8,,,3-0,1 - 0
singles,8,10537,VILAGARCIA TENIS DE MESA,20222589,TIJERITAS LA PELU DE SIXTO,PABLO CASTRO SALGADO, 22955,MARTIN GARCIA GOMEZ, 27815,,,,,11-7,11-5,11-4,,,3-0,2 - 0
singles,8,10537,VILAGARCIA TENIS DE MESA,20222589,TIJERITAS LA PELU DE SIXTO,BRAIS CHAVES MIGUENS, 32716,JOSE PIÑEIRO SEIJIDO, 927,,,,,11-6,9-11,11-6,11-8,,3-1,3 - 0
singles,8,10537,VILAGARCIA TENIS DE MESA,20222589,TIJERITAS LA PELU DE SIXTO,NAZARII SOLODKYI, 38976,MARTIN GARCIA GOMEZ, 27815,,,,,11-5,13-11,11-2,,,3-0,4 - 0
singles,8,10537,VILAGARCIA TENIS DE MESA,20222589,TIJERITAS LA PELU DE SIXTO,BRAIS CHAVES MIGUENS, 32716,BRAIS RODRIGUEZ SIXTO, 23571,,,,,5-11,12-14,12-10,5-11,,1-3,4 - 1
singles,8,10537,VILAGARCIA TENIS DE MESA,20222589,TIJERITAS LA PELU DE SIXTO,PABLO CASTRO SALGADO, 22955,JOSE PIÑEIRO SEIJIDO, 927,,,,,4-11,11-8,11-6,5-11,11-8,3-2,5 - 1
singles,9,20191657,ZOOLANDIA CONXO TM,10537,VILAGARCIA TENIS DE MESA,PABLO CASTRO SALGADO, 22955,EDUARDO QUINTELA PAZ, 8390,,,,,11-6,8-11,6-11,9-11,,1-3,0 - 1
singles,9,20191657,ZOOLANDIA CONXO TM,10537,VILAGARCIA TENIS DE MESA,BRAIS CHAVES MIGUENS, 32716,ADRIANO CALDERONI FRANCES, 18683,,,,,11-7,10-12,10-12,11-4,10-12,2-3,0 - 2
singles,9,20191657,ZOOLANDIA CONXO TM,10537,VILAGARCIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,SIMON CASAL GONZALEZ, 16669,,,,,5-11,8-11,9-11,,,0-3,0 - 3
singles,9,20191657,ZOOLANDIA CONXO TM,10537,VILAGARCIA TENIS DE MESA,PABLO CASTRO SALGADO, 22955,ADRIANO CALDERONI FRANCES, 18683,,,,,11-6,3-11,4-11,11-6,11-7,3-2,1 - 3
singles,9,20191657,ZOOLANDIA CONXO TM,10537,VILAGARCIA TENIS DE MESA,ANDRES CASTRO OREIRO, 27993,EDUARDO QUINTELA PAZ, 8390,,,,,11-9,5-11,11-5,6-11,8-11,2-3,1 - 4
