Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,719,U.E. SANT CUGAT ,764,CLUB TENNIS DE TAULA VILAFRANCA,GABRIEL OLIVERAS AGUADE, 25891,CARLOS CUCCINIELLO VILLALBA, 21502,,,,,11-8,11-3,11-5,,,3-0,1 - 0
singles,2,719,U.E. SANT CUGAT ,764,CLUB TENNIS DE TAULA VILAFRANCA,JOFRE ESCODA LOPEZ, 31137,ALBERT FARRES DE BUNES, 9102,,,,,13-11,11-9,10-12,9-11,8-11,2-3,1 - 1
singles,2,719,U.E. SANT CUGAT ,764,CLUB TENNIS DE TAULA VILAFRANCA,JOSEP ANTON VELAZQUEZ, 2032,ROGER BLANCO ALAVEDRA, 9836,,,,,4-11,4-11,11-8,8-11,,1-3,1 - 2
singles,2,719,U.E. SANT CUGAT ,764,CLUB TENNIS DE TAULA VILAFRANCA,GABRIEL OLIVERAS AGUADE, 25891,ALBERT FARRES DE BUNES, 9102,,,,,16-14,5-11,11-5,8-11,10-12,2-3,1 - 3
singles,2,719,U.E. SANT CUGAT ,764,CLUB TENNIS DE TAULA VILAFRANCA,JOSEP ANTON VELAZQUEZ, 2032,CARLOS CUCCINIELLO VILLALBA, 21502,,,,,6-11,6-11,9-11,,,0-3,1 - 4
singles,2,719,U.E. SANT CUGAT ,764,CLUB TENNIS DE TAULA VILAFRANCA,JOFRE ESCODA LOPEZ, 31137,ROGER BLANCO ALAVEDRA, 9836,,,,,4-11,8-11,9-11,,,0-3,1 - 5
singles,3,719,U.E. SANT CUGAT ,2017697,FUENLABRADA TEAM TM,JON URIBARRI CRIADO, 1266,JOSEP ANTON VELAZQUEZ, 2032,,,,,11-8,5-11,11-4,11-2,,3-1,1 - 0
singles,3,719,U.E. SANT CUGAT ,2017697,FUENLABRADA TEAM TM,JORGE HIGUERA FOMBUENA, 5776,JOFRE ESCODA LOPEZ, 31137,,,,,11-6,11-6,6-11,5-11,12-10,3-2,2 - 0
singles,3,719,U.E. SANT CUGAT ,2017697,FUENLABRADA TEAM TM,MARCOS PIMENTEL SERRA, 19707,GABRIEL OLIVERAS AGUADE, 25891,,,,,10-12,11-3,14-12,11-9,,3-1,3 - 0
singles,3,719,U.E. SANT CUGAT ,2017697,FUENLABRADA TEAM TM,JON URIBARRI CRIADO, 1266,JOFRE ESCODA LOPEZ, 31137,,,,,4-11,11-7,6-11,5-11,,1-3,3 - 1
singles,3,719,U.E. SANT CUGAT ,2017697,FUENLABRADA TEAM TM,MARCOS PIMENTEL SERRA, 19707,JOSEP ANTON VELAZQUEZ, 2032,,,,,11-9,6-11,8-11,15-13,12-10,3-2,4 - 1
singles,3,719,U.E. SANT CUGAT ,2017697,FUENLABRADA TEAM TM,JORGE HIGUERA FOMBUENA, 5776,GABRIEL OLIVERAS AGUADE, 25891,,,,,11-5,11-4,10-12,11-6,,3-1,5 - 1
singles,4,157,REUS GANXETS MIRÓ,719,U.E. SANT CUGAT ,GABRIEL OLIVERAS AGUADE, 25891,FERRAN BUSQUETS GONZALEZ, 16820,,,,,11-7,11-8,10-12,11-8,,3-1,1 - 0
singles,4,157,REUS GANXETS MIRÓ,719,U.E. SANT CUGAT ,JOFRE ESCODA LOPEZ, 31137,ANTONI TUDURI MORENTE, 19443,,,,,2-11,6-11,13-11,8-11,,1-3,1 - 1
singles,4,157,REUS GANXETS MIRÓ,719,U.E. SANT CUGAT ,JOSEP ANTON VELAZQUEZ, 2032,BORIS RODRIGUEZ SANCHEZ, 17717,,,,,7-11,11-8,13-11,6-11,11-9,3-2,2 - 1
singles,4,157,REUS GANXETS MIRÓ,719,U.E. SANT CUGAT ,GABRIEL OLIVERAS AGUADE, 25891,ANTONI TUDURI MORENTE, 19443,,,,,11-7,6-11,8-11,7-11,,1-3,2 - 2
singles,4,157,REUS GANXETS MIRÓ,719,U.E. SANT CUGAT ,JOSEP ANTON VELAZQUEZ, 2032,FERRAN BUSQUETS GONZALEZ, 16820,,,,,8-11,9-11,13-11,11-8,11-5,3-2,3 - 2
singles,4,157,REUS GANXETS MIRÓ,719,U.E. SANT CUGAT ,JOFRE ESCODA LOPEZ, 31137,BORIS RODRIGUEZ SANCHEZ, 17717,,,,,6-11,11-6,8-11,5-11,,1-3,3 - 3
doubles,4,157,REUS GANXETS MIRÓ,719,U.E. SANT CUGAT ,,,,,GABRIEL OLIVERAS AGUADE,25891,JOSEP ANTON VELAZQUEZ,2032,9-11,9-11,12-10,4-11,,1-3,3 - 4
singles,5,719,U.E. SANT CUGAT ,38,SCHOOL ZARAGOZA GLOBAL SPEDITION ,ALEJANDRO VIVO SANCHEZ, 23487,JOSEP ANTON VELAZQUEZ, 2032,,,,,11-7,11-9,11-6,,,3-0,1 - 0
singles,5,719,U.E. SANT CUGAT ,38,SCHOOL ZARAGOZA GLOBAL SPEDITION ,JORGE DELGADO PLOU, 9069,JOFRE ESCODA LOPEZ, 31137,,,,,9-11,9-11,11-4,4-11,,1-3,1 - 1
singles,5,719,U.E. SANT CUGAT ,38,SCHOOL ZARAGOZA GLOBAL SPEDITION ,MAURICIO ANTONIO LA ROSA SUAREZ, 23940,GABRIEL OLIVERAS AGUADE, 25891,,,,,7-11,10-12,1-11,,,0-3,1 - 2
singles,5,719,U.E. SANT CUGAT ,38,SCHOOL ZARAGOZA GLOBAL SPEDITION ,ALEJANDRO VIVO SANCHEZ, 23487,JOFRE ESCODA LOPEZ, 31137,,,,,11-6,12-10,11-7,,,3-0,2 - 2
singles,5,719,U.E. SANT CUGAT ,38,SCHOOL ZARAGOZA GLOBAL SPEDITION ,MAURICIO ANTONIO LA ROSA SUAREZ, 23940,JOSEP ANTON VELAZQUEZ, 2032,,,,,11-9,11-6,8-11,11-5,,3-1,3 - 2
singles,5,719,U.E. SANT CUGAT ,38,SCHOOL ZARAGOZA GLOBAL SPEDITION ,JORGE DELGADO PLOU, 9069,GABRIEL OLIVERAS AGUADE, 25891,,,,,12-14,11-7,11-5,12-10,,3-1,4 - 2
singles,6,719,U.E. SANT CUGAT ,2017771,ONE VISION PARLA,DAVID AVILES CABRERA, 1831,JOFRE ESCODA LOPEZ, 31137,,,,,11-6,9-11,14-12,10-12,11-4,3-2,1 - 0
singles,6,719,U.E. SANT CUGAT ,2017771,ONE VISION PARLA,HUGO HERRERO CERCADILLO, 21784,GABRIEL OLIVERAS AGUADE, 25891,,,,,11-13,13-11,11-7,9-11,11-6,3-2,2 - 0
singles,6,719,U.E. SANT CUGAT ,2017771,ONE VISION PARLA,MARIO CALLE GARCÍA, 20599,JOSEP ANTON VELAZQUEZ, 2032,,,,,11-8,11-3,13-15,11-6,,3-1,3 - 0
singles,6,719,U.E. SANT CUGAT ,2017771,ONE VISION PARLA,DAVID AVILES CABRERA, 1831,GABRIEL OLIVERAS AGUADE, 25891,,,,,8-11,10-12,3-11,,,0-3,3 - 1
