Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,1388,CTM MILAGROSA,126,VILAGARCIA  TENIS DE MESA,IHOR ZAVADSKYI, 39888,PEDRO CASTRO SALGADO, 16939,,,,,11-1,11-7,11-7,,,3-0,4 - 1
singles,2,1388,CTM MILAGROSA,126,VILAGARCIA  TENIS DE MESA,FRANCISCO JAVIER TORRES TOBIO, 7830,MATIAS EZEQUIEL GUADALUPE, 36133,,,,,11-6,12-10,6-11,6-11,11-7,3-2,5 - 1
singles,3,1388,CTM MILAGROSA,221,CAMBADOS TENIS DE MESA,IHOR ZAVADSKYI, 39888,LUCAS EDUARDO BAYONA, 21825,,,,,12-10,11-3,11-4,,,3-0,1 - 0
singles,3,1388,CTM MILAGROSA,221,CAMBADOS TENIS DE MESA,SANTIAGO OTERO RODRIGUEZ, 10331,ANDRES GUILLERMO CORREA PICCONE, 5678,,,,,11-9,8-11,11-5,11-13,9-11,2-3,1 - 1
singles,3,1388,CTM MILAGROSA,221,CAMBADOS TENIS DE MESA,FRANCISCO JAVIER TORRES TOBIO, 7830,DANIEL CASALDERREY DIAZ, 4411,,,,,12-10,11-9,8-11,11-2,,3-1,2 - 1
singles,3,1388,CTM MILAGROSA,221,CAMBADOS TENIS DE MESA,IHOR ZAVADSKYI, 39888,ANDRES GUILLERMO CORREA PICCONE, 5678,,,,,11-3,11-4,11-9,,,3-0,3 - 1
singles,3,1388,CTM MILAGROSA,221,CAMBADOS TENIS DE MESA,FRANCISCO JAVIER TORRES TOBIO, 7830,LUCAS EDUARDO BAYONA, 21825,,,,,11-5,4-11,4-11,6-11,,1-3,3 - 2
singles,3,1388,CTM MILAGROSA,221,CAMBADOS TENIS DE MESA,SANTIAGO OTERO RODRIGUEZ, 10331,DANIEL CASALDERREY DIAZ, 4411,,,,,11-2,11-1,11-6,,,3-0,4 - 2
singles,4,937,CLUB DEL MAR,1388,CTM MILAGROSA,LAWAL ABIODUM GANIU, 24148,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-4,11-3,6-11,11-8,,3-1,1 - 0
singles,4,937,CLUB DEL MAR,1388,CTM MILAGROSA,DIEGO VARELA SUAREZ, 16657,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,11-3,11-8,9-11,11-6,,3-1,2 - 0
singles,4,937,CLUB DEL MAR,1388,CTM MILAGROSA,JAVIER DIZ CONDE, 17803,IHOR ZAVADSKYI, 39888,,,,,11-13,4-11,3-11,,,0-3,2 - 1
singles,4,937,CLUB DEL MAR,1388,CTM MILAGROSA,LAWAL ABIODUM GANIU, 24148,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,13-15,13-11,9-11,9-11,,1-3,2 - 2
singles,4,937,CLUB DEL MAR,1388,CTM MILAGROSA,JAVIER DIZ CONDE, 17803,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-3,12-10,11-7,,,3-0,3 - 2
singles,4,937,CLUB DEL MAR,1388,CTM MILAGROSA,DIEGO VARELA SUAREZ, 16657,IHOR ZAVADSKYI, 39888,,,,,4-11,3-11,4-11,,,0-3,3 - 3
doubles,4,937,CLUB DEL MAR,1388,CTM MILAGROSA,,,,,DIEGO VARELA SUAREZ,16657,LAWAL ABIODUM GANIU,24148,11-3,11-6,11-8,,,3-0,4 - 3
singles,5,1388,CTM MILAGROSA,942,MADRID CAPITAL TM,IHOR ZAVADSKYI, 39888,FRANCISCO FERNÁNDEZ RUANO, 2181,,,,,11-6,11-6,11-6,,,3-0,1 - 0
singles,5,1388,CTM MILAGROSA,942,MADRID CAPITAL TM,MARTIN GONZALEZ MIGUEZ, 9188,ABIT RONALDO TEJADA JIMENEZ, 34111,,,,,11-5,4-11,2-11,8-11,,1-3,1 - 1
singles,5,1388,CTM MILAGROSA,942,MADRID CAPITAL TM,FRANCISCO JAVIER TORRES TOBIO, 7830,RUBEN RAMIREZ RODRIGUEZ, 8640,,,,,8-11,12-10,9-11,13-11,8-11,2-3,1 - 2
singles,5,1388,CTM MILAGROSA,942,MADRID CAPITAL TM,IHOR ZAVADSKYI, 39888,ABIT RONALDO TEJADA JIMENEZ, 34111,,,,,13-11,12-10,6-11,12-14,11-6,3-2,2 - 2
singles,5,1388,CTM MILAGROSA,942,MADRID CAPITAL TM,FRANCISCO JAVIER TORRES TOBIO, 7830,FRANCISCO FERNÁNDEZ RUANO, 2181,,,,,8-11,11-8,11-8,11-6,,3-1,3 - 2
singles,5,1388,CTM MILAGROSA,942,MADRID CAPITAL TM,MARTIN GONZALEZ MIGUEZ, 9188,RUBEN RAMIREZ RODRIGUEZ, 8640,,,,,9-11,7-11,5-11,,,0-3,3 - 3
doubles,5,1388,CTM MILAGROSA,942,MADRID CAPITAL TM,,,,,IHOR ZAVADSKYI ,39888,FRANCISCO JAVIER TORRES TOBIO,7830,3-11,9-11,11-7,5-11,,1-3,3 - 4
singles,6,790,UNIVERSIDAD DE BURGOS - TPF,1388,CTM MILAGROSA,DAVID BARRIUSO AUSIN, 2890,IHOR ZAVADSKYI, 39888,,,,,6-11,3-11,6-11,,,0-3,0 - 1
singles,6,790,UNIVERSIDAD DE BURGOS - TPF,1388,CTM MILAGROSA,AITOR COLINA VARONA, 19271,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,9-11,11-6,11-9,11-9,,3-1,1 - 1
singles,6,790,UNIVERSIDAD DE BURGOS - TPF,1388,CTM MILAGROSA,KAROL HASEK ., 6511,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,9-11,11-6,7-11,11-4,8-11,2-3,1 - 2
singles,6,790,UNIVERSIDAD DE BURGOS - TPF,1388,CTM MILAGROSA,DAVID BARRIUSO AUSIN, 2890,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-7,8-11,6-11,8-11,,1-3,1 - 3
singles,6,790,UNIVERSIDAD DE BURGOS - TPF,1388,CTM MILAGROSA,KAROL HASEK ., 6511,IHOR ZAVADSKYI, 39888,,,,,8-11,11-7,11-9,6-11,8-11,2-3,1 - 4
singles,6,790,UNIVERSIDAD DE BURGOS - TPF,1388,CTM MILAGROSA,AITOR COLINA VARONA, 19271,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,11-7,11-6,11-4,,,3-0,2 - 4
singles,6,2018812,CAJA RURAL - GALAXIA PHONE ,1388,CTM MILAGROSA,RAFAEL TABOADA VALVERDE, 3791,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-6,11-4,12-10,,,3-0,1 - 0
singles,6,2018812,CAJA RURAL - GALAXIA PHONE ,1388,CTM MILAGROSA,JOSÉ MIGUEL LIMA MAGALHAES, 35809,IHOR ZAVADSKYI, 39888,,,,,11-7,9-11,8-11,11-8,6-11,2-3,1 - 1
singles,6,2018812,CAJA RURAL - GALAXIA PHONE ,1388,CTM MILAGROSA,PEDRO DAVID GRAMCKO MARQUEZ, 29353,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,11-4,6-11,11-8,9-11,12-14,2-3,1 - 2
singles,6,2018812,CAJA RURAL - GALAXIA PHONE ,1388,CTM MILAGROSA,RAFAEL TABOADA VALVERDE, 3791,IHOR ZAVADSKYI, 39888,,,,,12-14,12-10,5-11,11-7,8-11,2-3,1 - 3
singles,6,2018812,CAJA RURAL - GALAXIA PHONE ,1388,CTM MILAGROSA,PEDRO DAVID GRAMCKO MARQUEZ, 29353,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-8,7-11,8-11,11-5,11-9,3-2,2 - 3
singles,6,2018812,CAJA RURAL - GALAXIA PHONE ,1388,CTM MILAGROSA,JOSÉ MIGUEL LIMA MAGALHAES, 35809,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,15-13,8-11,11-7,11-9,,3-1,3 - 3
doubles,6,2018812,CAJA RURAL - GALAXIA PHONE ,1388,CTM MILAGROSA,,,,,JOSÉ MIGUEL LIMA MAGALHAES,35809,RAFAEL TABOADA VALVERDE,3791,11-9,11-8,9-11,11-2,,3-1,4 - 3
singles,7,1388,CTM MILAGROSA,139,IRUN LEKA ENEA,IHOR ZAVADSKYI, 39888,AIMAR CHAMORRO BLANCO, 21296,,,,,12-10,11-7,9-11,8-11,11-5,3-2,1 - 0
singles,7,1388,CTM MILAGROSA,139,IRUN LEKA ENEA,FRANCISCO JAVIER TORRES TOBIO, 7830,IKER MARTINEZ CATALAN, 20734,,,,,11-6,11-9,11-8,,,3-0,2 - 0
singles,7,1388,CTM MILAGROSA,139,IRUN LEKA ENEA,SANTIAGO OTERO RODRIGUEZ, 10331,ANDER CEPAS ZAPICO, 22596,,,,,11-6,8-11,8-11,3-11,,1-3,2 - 1
singles,7,1388,CTM MILAGROSA,139,IRUN LEKA ENEA,IHOR ZAVADSKYI, 39888,IKER MARTINEZ CATALAN, 20734,,,,,8-11,11-7,11-4,11-9,,3-1,3 - 1
singles,7,1388,CTM MILAGROSA,139,IRUN LEKA ENEA,SANTIAGO OTERO RODRIGUEZ, 10331,AIMAR CHAMORRO BLANCO, 21296,,,,,14-12,11-9,9-11,12-10,,3-1,4 - 1
singles,7,1388,CTM MILAGROSA,139,IRUN LEKA ENEA,FRANCISCO JAVIER TORRES TOBIO, 7830,ANDER CEPAS ZAPICO, 22596,,,,,11-5,5-11,11-9,11-13,5-11,2-3,4 - 2
singles,9,1388,CTM MILAGROSA,10717,ELMA GASTEIZ,ANDREI BUKIN, 39671,IHOR ZAVADSKYI, 39888,,,,,6-11,8-11,8-11,,,0-3,0 - 1
singles,9,1388,CTM MILAGROSA,10717,ELMA GASTEIZ,ANDER MADINABEITIA CANAVAL, 9715,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,14-16,8-11,13-15,,,0-3,0 - 2
singles,9,1388,CTM MILAGROSA,10717,ELMA GASTEIZ,ALVARO LOMBRAÑA ALCAIDE, 17772,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,16-14,7-11,11-9,12-10,,3-1,1 - 2
singles,9,1388,CTM MILAGROSA,10717,ELMA GASTEIZ,ANDREI BUKIN, 39671,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,11-9,10-12,11-9,11-9,,3-1,2 - 2
singles,9,1388,CTM MILAGROSA,10717,ELMA GASTEIZ,ALVARO LOMBRAÑA ALCAIDE, 17772,IHOR ZAVADSKYI, 39888,,,,,7-11,14-12,3-11,6-11,,1-3,2 - 3
singles,9,1388,CTM MILAGROSA,10717,ELMA GASTEIZ,ANDER MADINABEITIA CANAVAL, 9715,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,5-11,11-13,17-19,,,0-3,2 - 4
singles,10,1284,MONTE PORREIRO PUB PATRIMONIO,1388,CTM MILAGROSA,MARTIN GONZALEZ MIGUEZ, 9188,CRISTOFER SANTIAGO BARREIRO, 5716,,,,,5-11,11-6,9-11,11-8,7-11,2-3,0 - 1
singles,10,1284,MONTE PORREIRO PUB PATRIMONIO,1388,CTM MILAGROSA,SANTIAGO OTERO RODRIGUEZ, 10331,LEANDRO NAHUEL FUENTES, 34230,,,,,5-11,8-11,9-11,,,0-3,0 - 2
singles,10,1284,MONTE PORREIRO PUB PATRIMONIO,1388,CTM MILAGROSA,IHOR ZAVADSKYI, 39888,PEDRO FERNANDEZ MATEO, 7583,,,,,11-7,11-2,11-13,11-3,,3-1,1 - 2
singles,10,1284,MONTE PORREIRO PUB PATRIMONIO,1388,CTM MILAGROSA,MARTIN GONZALEZ MIGUEZ, 9188,LEANDRO NAHUEL FUENTES, 34230,,,,,5-11,9-11,6-11,,,0-3,1 - 3
singles,10,1284,MONTE PORREIRO PUB PATRIMONIO,1388,CTM MILAGROSA,IHOR ZAVADSKYI, 39888,CRISTOFER SANTIAGO BARREIRO, 5716,,,,,11-4,11-3,11-8,,,3-0,2 - 3
singles,10,1284,MONTE PORREIRO PUB PATRIMONIO,1388,CTM MILAGROSA,SANTIAGO OTERO RODRIGUEZ, 10331,PEDRO FERNANDEZ MATEO, 7583,,,,,9-11,11-7,8-11,11-9,2-11,2-3,2 - 4
singles,11,1388,CTM MILAGROSA,1351,ETM HOTEL MARQUES DE SANTILLANA,FRANCISCO JAVIER TORRES TOBIO, 7830,MARCOS GARCIA RAMOS, 22475,,,,,4-11,12-14,12-14,,,0-3,0 - 1
singles,11,1388,CTM MILAGROSA,1351,ETM HOTEL MARQUES DE SANTILLANA,IHOR ZAVADSKYI, 39888,EDER VALLEJO DE LA FUENTE, 8686,,,,,11-5,11-13,11-5,11-8,,3-1,1 - 1
singles,11,1388,CTM MILAGROSA,1351,ETM HOTEL MARQUES DE SANTILLANA,MARTIN GONZALEZ MIGUEZ, 9188,ANGEL RODRIGUEZ SAN EMETERIO, 19868,,,,,6-11,11-9,6-11,3-11,,1-3,1 - 2
singles,11,1388,CTM MILAGROSA,1351,ETM HOTEL MARQUES DE SANTILLANA,FRANCISCO JAVIER TORRES TOBIO, 7830,EDER VALLEJO DE LA FUENTE, 8686,,,,,7-11,4-11,11-7,3-11,,1-3,1 - 3
singles,11,1388,CTM MILAGROSA,1351,ETM HOTEL MARQUES DE SANTILLANA,MARTIN GONZALEZ MIGUEZ, 9188,MARCOS GARCIA RAMOS, 22475,,,,,12-10,5-11,11-7,8-11,4-11,2-3,1 - 4
singles,11,1388,CTM MILAGROSA,1351,ETM HOTEL MARQUES DE SANTILLANA,IHOR ZAVADSKYI, 39888,ANGEL RODRIGUEZ SAN EMETERIO, 19868,,,,,12-10,11-9,14-12,,,3-0,2 - 4
singles,12,139,IRUN LEKA ENEA,1388,CTM MILAGROSA,ANDER CEPAS ZAPICO, 22596,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,6-11,5-11,11-5,8-11,,1-3,0 - 1
singles,12,139,IRUN LEKA ENEA,1388,CTM MILAGROSA,IKER MARTINEZ CATALAN, 20734,IHOR ZAVADSKYI, 39888,,,,,11-5,8-11,11-9,13-11,,3-1,1 - 1
singles,12,139,IRUN LEKA ENEA,1388,CTM MILAGROSA,AIMAR CHAMORRO BLANCO, 21296,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,11-8,9-11,11-7,8-11,11-8,3-2,2 - 1
singles,12,139,IRUN LEKA ENEA,1388,CTM MILAGROSA,ANDER CEPAS ZAPICO, 22596,IHOR ZAVADSKYI, 39888,,,,,8-11,9-11,10-12,,,0-3,2 - 2
singles,12,139,IRUN LEKA ENEA,1388,CTM MILAGROSA,AIMAR CHAMORRO BLANCO, 21296,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,5-11,4-11,8-11,,,0-3,2 - 3
singles,12,139,IRUN LEKA ENEA,1388,CTM MILAGROSA,IKER MARTINEZ CATALAN, 20734,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,12-10,11-5,12-10,,,3-0,3 - 3
doubles,12,139,IRUN LEKA ENEA,1388,CTM MILAGROSA,,,,,AIMAR CHAMORRO BLANCO,21296,IKER MARTINEZ CATALAN,20734,7-11,11-5,11-6,8-11,11-5,3-2,4 - 3
singles,12,10717,ELMA GASTEIZ,1388,CTM MILAGROSA,ARKAITZ ALCUTEN FERNANDEZ DE OLANO, 21730,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-6,9-11,4-11,3-11,,1-3,0 - 1
singles,12,10717,ELMA GASTEIZ,1388,CTM MILAGROSA,ANDER MADINABEITIA CANAVAL, 9715,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,2-11,11-9,11-4,5-11,4-11,2-3,0 - 2
singles,12,10717,ELMA GASTEIZ,1388,CTM MILAGROSA,ALVARO LOMBRAÑA ALCAIDE, 17772,IHOR ZAVADSKYI, 39888,,,,,5-11,11-4,11-8,7-11,6-11,2-3,0 - 3
singles,12,10717,ELMA GASTEIZ,1388,CTM MILAGROSA,ARKAITZ ALCUTEN FERNANDEZ DE OLANO, 21730,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,11-5,9-11,11-6,10-12,11-8,3-2,1 - 3
singles,12,10717,ELMA GASTEIZ,1388,CTM MILAGROSA,ALVARO LOMBRAÑA ALCAIDE, 17772,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-6,11-6,11-4,,,3-0,2 - 3
singles,12,10717,ELMA GASTEIZ,1388,CTM MILAGROSA,ANDER MADINABEITIA CANAVAL, 9715,IHOR ZAVADSKYI, 39888,,,,,3-11,4-11,4-11,,,0-3,2 - 4
singles,12,1351,ETM HOTEL MARQUES DE SANTILLANA,1388,CTM MILAGROSA,EDER VALLEJO DE LA FUENTE, 8686,IHOR ZAVADSKYI, 39888,,,,,8-11,1-11,11-6,12-14,,1-3,0 - 1
singles,12,1351,ETM HOTEL MARQUES DE SANTILLANA,1388,CTM MILAGROSA,ANGEL RODRIGUEZ SAN EMETERIO, 19868,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-8,11-5,9-11,12-10,,3-1,1 - 1
singles,12,1351,ETM HOTEL MARQUES DE SANTILLANA,1388,CTM MILAGROSA,ALEXIS DAMIAN ORENCEL MELNICK, 33904,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,11-13,11-5,12-10,11-5,,3-1,2 - 1
singles,12,1351,ETM HOTEL MARQUES DE SANTILLANA,1388,CTM MILAGROSA,EDER VALLEJO DE LA FUENTE, 8686,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,9-11,9-11,11-6,5-11,,1-3,2 - 2
singles,12,1351,ETM HOTEL MARQUES DE SANTILLANA,1388,CTM MILAGROSA,ALEXIS DAMIAN ORENCEL MELNICK, 33904,IHOR ZAVADSKYI, 39888,,,,,7-11,11-8,11-8,12-14,11-5,3-2,3 - 2
singles,12,1351,ETM HOTEL MARQUES DE SANTILLANA,1388,CTM MILAGROSA,ANGEL RODRIGUEZ SAN EMETERIO, 19868,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,10-12,11-6,12-10,11-3,,3-1,4 - 2
singles,13,1388,CTM MILAGROSA,2018812,CAJA RURAL - GALAXIA PHONE ,IHOR ZAVADSKYI, 39888,RAFAEL TABOADA VALVERDE, 3791,,,,,11-6,11-4,6-11,11-9,,3-1,1 - 0
singles,13,1388,CTM MILAGROSA,2018812,CAJA RURAL - GALAXIA PHONE ,JOSE MANUEL ABELAIRAS LAVANDEIRA, 7951,PEDRO DAVID GRAMCKO MARQUEZ, 29353,,,,,10-12,5-11,7-11,,,0-3,1 - 1
singles,13,1388,CTM MILAGROSA,2018812,CAJA RURAL - GALAXIA PHONE ,MARTIN GONZALEZ MIGUEZ, 9188,DANIEL GOMEZ SANDONIS, 10198,,,,,12-10,10-12,8-11,4-11,,1-3,1 - 2
singles,13,1388,CTM MILAGROSA,2018812,CAJA RURAL - GALAXIA PHONE ,IHOR ZAVADSKYI, 39888,PEDRO DAVID GRAMCKO MARQUEZ, 29353,,,,,13-15,11-7,11-5,8-11,11-5,3-2,2 - 2
singles,13,1388,CTM MILAGROSA,2018812,CAJA RURAL - GALAXIA PHONE ,MARTIN GONZALEZ MIGUEZ, 9188,RAFAEL TABOADA VALVERDE, 3791,,,,,3-11,5-11,9-11,,,0-3,2 - 3
singles,13,1388,CTM MILAGROSA,2018812,CAJA RURAL - GALAXIA PHONE ,JOSE MANUEL ABELAIRAS LAVANDEIRA, 7951,DANIEL GOMEZ SANDONIS, 10198,,,,,10-12,8-11,6-11,,,0-3,2 - 4
singles,14,942,MADRID CAPITAL TM,1388,CTM MILAGROSA,SANTIAGO OTERO RODRIGUEZ, 10331,FRANCISCO FERNÁNDEZ RUANO, 2181,,,,,11-5,11-8,11-7,,,3-0,1 - 0
singles,14,942,MADRID CAPITAL TM,1388,CTM MILAGROSA,FRANCISCO JAVIER TORRES TOBIO, 7830,ABIT RONALDO TEJADA JIMENEZ, 34111,,,,,8-11,9-11,11-7,9-11,,1-3,1 - 1
singles,14,942,MADRID CAPITAL TM,1388,CTM MILAGROSA,IHOR ZAVADSKYI, 39888,RUBEN RAMIREZ RODRIGUEZ, 8640,,,,,12-14,13-11,12-10,11-8,,3-1,2 - 1
singles,14,942,MADRID CAPITAL TM,1388,CTM MILAGROSA,SANTIAGO OTERO RODRIGUEZ, 10331,ABIT RONALDO TEJADA JIMENEZ, 34111,,,,,9-11,11-8,6-11,7-11,,1-3,2 - 2
singles,14,942,MADRID CAPITAL TM,1388,CTM MILAGROSA,IHOR ZAVADSKYI, 39888,FRANCISCO FERNÁNDEZ RUANO, 2181,,,,,11-6,11-5,9-11,11-9,,3-1,3 - 2
singles,14,942,MADRID CAPITAL TM,1388,CTM MILAGROSA,FRANCISCO JAVIER TORRES TOBIO, 7830,RUBEN RAMIREZ RODRIGUEZ, 8640,,,,,8-11,8-11,9-11,,,0-3,3 - 3
doubles,14,942,MADRID CAPITAL TM,1388,CTM MILAGROSA,,,,,SANTIAGO OTERO RODRIGUEZ,10331,FRANCISCO JAVIER TORRES TOBIO,7830,9-11,12-10,12-10,7-11,14-12,3-2,4 - 3
singles,15,221,CAMBADOS TENIS DE MESA,1388,CTM MILAGROSA,SANTIAGO OTERO RODRIGUEZ, 10331,DANIEL CASALDERREY DIAZ, 4411,,,,,11-8,11-9,11-5,,,3-0,1 - 0
singles,15,221,CAMBADOS TENIS DE MESA,1388,CTM MILAGROSA,FRANCISCO JAVIER TORRES TOBIO, 7830,ANDRES GUILLERMO CORREA PICCONE, 5678,,,,,5-11,9-11,11-7,4-11,,1-3,1 - 1
singles,15,221,CAMBADOS TENIS DE MESA,1388,CTM MILAGROSA,IHOR ZAVADSKYI, 39888,DIEGO BENJAMIN PIGUAVE BALDEON, 38436,,,,,11-4,7-11,11-6,11-8,,3-1,2 - 1
singles,15,221,CAMBADOS TENIS DE MESA,1388,CTM MILAGROSA,SANTIAGO OTERO RODRIGUEZ, 10331,ANDRES GUILLERMO CORREA PICCONE, 5678,,,,,3-11,6-11,13-15,,,0-3,2 - 2
singles,15,221,CAMBADOS TENIS DE MESA,1388,CTM MILAGROSA,IHOR ZAVADSKYI, 39888,DANIEL CASALDERREY DIAZ, 4411,,,,,11-5,11-7,11-7,,,3-0,3 - 2
singles,15,221,CAMBADOS TENIS DE MESA,1388,CTM MILAGROSA,FRANCISCO JAVIER TORRES TOBIO, 7830,DIEGO BENJAMIN PIGUAVE BALDEON, 38436,,,,,9-11,9-11,7-11,,,0-3,3 - 3
doubles,15,221,CAMBADOS TENIS DE MESA,1388,CTM MILAGROSA,,,,,SANTIAGO OTERO RODRIGUEZ,10331,FRANCISCO JAVIER TORRES TOBIO,7830,9-11,5-11,3-11,,,0-3,3 - 4
singles,16,1388,CTM MILAGROSA,790,UNIVERSIDAD DE BURGOS - TPF,SANTIAGO OTERO RODRIGUEZ, 10331,AITOR COLINA VARONA, 19271,,,,,11-5,8-11,12-14,8-11,,1-3,0 - 1
singles,16,1388,CTM MILAGROSA,790,UNIVERSIDAD DE BURGOS - TPF,IHOR ZAVADSKYI, 39888,DAVID BARRIUSO AUSIN, 2890,,,,,11-9,11-6,11-7,,,3-0,1 - 1
singles,16,1388,CTM MILAGROSA,790,UNIVERSIDAD DE BURGOS - TPF,FRANCISCO JAVIER TORRES TOBIO, 7830,ENRIQUE GARCIA NIETO, 27699,,,,,11-6,11-2,11-7,,,3-0,2 - 1
singles,16,1388,CTM MILAGROSA,790,UNIVERSIDAD DE BURGOS - TPF,SANTIAGO OTERO RODRIGUEZ, 10331,DAVID BARRIUSO AUSIN, 2890,,,,,11-8,11-9,7-11,9-11,11-9,3-2,3 - 1
singles,16,1388,CTM MILAGROSA,790,UNIVERSIDAD DE BURGOS - TPF,FRANCISCO JAVIER TORRES TOBIO, 7830,AITOR COLINA VARONA, 19271,,,,,11-8,9-11,11-9,11-9,,3-1,4 - 1
singles,16,1388,CTM MILAGROSA,790,UNIVERSIDAD DE BURGOS - TPF,IHOR ZAVADSKYI, 39888,ENRIQUE GARCIA NIETO, 27699,,,,,11-5,11-9,11-9,,,3-0,5 - 1
singles,17,1388,CTM MILAGROSA,937,CLUB DEL MAR,LAWAL ABIODUM GANIU, 24148,IHOR ZAVADSKYI, 39888,,,,,6-11,10-12,7-11,,,0-3,0 - 1
singles,17,1388,CTM MILAGROSA,937,CLUB DEL MAR,JAVIER DIZ CONDE, 17803,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,8-11,11-13,9-11,,,0-3,0 - 2
singles,17,1388,CTM MILAGROSA,937,CLUB DEL MAR,DIEGO VARELA SUAREZ, 16657,FRANCISCO JAVIER TORRES TOBIO, 7830,,,,,8-11,11-7,11-1,4-11,11-3,3-2,1 - 2
singles,17,1388,CTM MILAGROSA,937,CLUB DEL MAR,LAWAL ABIODUM GANIU, 24148,SANTIAGO OTERO RODRIGUEZ, 10331,,,,,11-6,11-4,11-9,,,3-0,2 - 2
singles,17,1388,CTM MILAGROSA,937,CLUB DEL MAR,DIEGO VARELA SUAREZ, 16657,IHOR ZAVADSKYI, 39888,,,,,4-11,11-5,7-11,9-11,,1-3,2 - 3
