Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,19,10015,C.D FORTUNA K.E - SUPER AMARA A,20191288,PORTUGALETE ANGULO DELIKATESSEN,"TEMPRANO SEVILLA, GABRIEL", 29730,"ARROZPIDE NEGREDO, IÑIGO", 21734,,,,,12-10,5-11,4-11,2-11,,1-3,0 - 5
singles,19,10015,C.D FORTUNA K.E - SUPER AMARA A,20191288,PORTUGALETE ANGULO DELIKATESSEN,"AURREKOETXEA LEGARRETA, ANDER", 18832,"IRIARTE ESPINOSA, IMANOL", 3936,,,,,11-8,9-11,9-11,6-11,,1-3,0 - 6
singles,20,2017336,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,10015,C.D FORTUNA K.E - SUPER AMARA A,"POMPOSO MATEO, ARITZ", 20211,"ALONSO LOPEZ, DAVID", 1205,,,,,11-6,12-10,5-11,8-11,11-9,3-2,1 - 0
singles,20,2017336,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,10015,C.D FORTUNA K.E - SUPER AMARA A,"ARROZPIDE NEGREDO, IÑIGO", 21734,"OTEO FERNANDEZ, IÑAKI", 8583,,,,,11-8,11-5,11-8,,,3-0,2 - 0
singles,20,2017336,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,10015,C.D FORTUNA K.E - SUPER AMARA A,"GOMEZ SUN, EKAIN", 31088,"ADODO , MICHAEL", 1032,,,,,11-6,6-11,12-10,11-9,,3-1,3 - 0
singles,20,2017336,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,10015,C.D FORTUNA K.E - SUPER AMARA A,"POMPOSO MATEO, ARITZ", 20211,"OTEO FERNANDEZ, IÑAKI", 8583,,,,,11-7,11-9,2-11,11-4,,3-1,4 - 0
singles,20,2017336,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,10015,C.D FORTUNA K.E - SUPER AMARA A,"GOMEZ SUN, EKAIN", 31088,"ALONSO LOPEZ, DAVID", 1205,,,,,9-11,11-7,11-6,11-9,,3-1,5 - 0
singles,20,2017336,CLUB DEPORTIVO ARTXANDAKO MAHAI TENISA,10015,C.D FORTUNA K.E - SUPER AMARA A,"ARROZPIDE NEGREDO, IÑIGO", 21734,"ADODO , MICHAEL", 1032,,,,,11-8,13-11,8-11,6-11,6-11,2-3,5 - 1
singles,21,10015,C.D FORTUNA K.E - SUPER AMARA A,1509,CLUB DEPORTIVO TENIS DE MESA LAUTARO,"ARROZPIDE NEGREDO, IÑIGO", 21734,"SOTO VELAZQUEZ, VICTOR", 10624,,,,,11-6,11-8,12-10,,,3-0,1 - 0
singles,21,10015,C.D FORTUNA K.E - SUPER AMARA A,1509,CLUB DEPORTIVO TENIS DE MESA LAUTARO,"GOMEZ SUN, EKAIN", 31088,"LOPEZ ZABARTE, IÑIGO", 22310,,,,,11-9,11-9,11-3,,,3-0,2 - 0
