Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,20222574,CTM RODEO PETROGOLD DE CÁCERES,20233050,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,"CORDERO JIMENEZ, LUIS MARIA", 1246,"VELASQUEZ ACEVEDO, JERÓNIMO", 41754,,,,,13-11,3-11,4-11,4-11,,1-3,0 - 1
singles,2,20222574,CTM RODEO PETROGOLD DE CÁCERES,20233050,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,"MARTINEZ  VIVAS, ANGEL JESUS", 16184,"MORA BARROSO, SAMUEL", 38042,,,,,11-6,12-10,11-8,,,3-0,1 - 1
singles,2,20222574,CTM RODEO PETROGOLD DE CÁCERES,20233050,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,"DIAZ MACHUCA, ANTONIO", 16138,"ROMERO GALAN, ROBERTO", 8216,,,,,13-11,10-12,9-11,11-7,8-11,2-3,1 - 2
singles,2,20222574,CTM RODEO PETROGOLD DE CÁCERES,20233050,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,"CORDERO JIMENEZ, LUIS MARIA", 1246,"MORA BARROSO, SAMUEL", 38042,,,,,11-8,11-5,11-3,,,3-0,2 - 2
singles,2,20222574,CTM RODEO PETROGOLD DE CÁCERES,20233050,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,"DIAZ MACHUCA, ANTONIO", 16138,"VELASQUEZ ACEVEDO, JERÓNIMO", 41754,,,,,5-11,9-11,5-11,,,0-3,2 - 3
singles,2,20222574,CTM RODEO PETROGOLD DE CÁCERES,20233050,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,"MARTINEZ  VIVAS, ANGEL JESUS", 16184,"ROMERO GALAN, ROBERTO", 8216,,,,,1-11,11-9,9-11,11-2,11-6,3-2,3 - 3
doubles,2,20222574,CTM RODEO PETROGOLD DE CÁCERES,20233050,T.M. VILLAFRANCA-CATERING LA GRANFAMILIA,,,,,"CORDERO JIMENEZ, LUIS MARIA",1246,"MARTINEZ  VIVAS, ANGEL JESUS",16184,11-8,11-8,11-4,,,3-0,4 - 3
singles,3,1370,"DON BENITO T.M. ""A""",20222574,CTM RODEO PETROGOLD DE CÁCERES,"ALVAREZ GOMEZ-VALADES, DAVID", 1986,"VELASQUEZ ACEVEDO, JERÓNIMO", 41754,,,,,9-11,11-8,7-11,9-11,,1-3,0 - 1
singles,3,1370,"DON BENITO T.M. ""A""",20222574,CTM RODEO PETROGOLD DE CÁCERES,"NUÑEZ MARIÑO, JESUS", 22361,"MORA BARROSO, SAMUEL", 38042,,,,,11-5,11-4,11-3,,,3-0,1 - 1
singles,3,1370,"DON BENITO T.M. ""A""",20222574,CTM RODEO PETROGOLD DE CÁCERES,"HERRERO FERNÁNDEZ, ALEJANDRO", 19884,"ROMERO GALAN, ROBERTO", 8216,,,,,11-4,11-4,11-9,,,3-0,2 - 1
singles,3,1370,"DON BENITO T.M. ""A""",20222574,CTM RODEO PETROGOLD DE CÁCERES,"ALVAREZ GOMEZ-VALADES, DAVID", 1986,"MORA BARROSO, SAMUEL", 38042,,,,,13-11,11-6,13-11,,,3-0,3 - 1
