Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,20181213,T.M. DAGANZO,"ALONSO RODRIGUEZ, ALBERTO", 1931,"LEYVA GONZALEZ, DANIEL", 20027,,,,,10-12,2-11,6-11,,,0-3,0 - 1
singles,1,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,20181213,T.M. DAGANZO,"DEL POZO SANTACRUZ, DANIEL", 19162,"GONZALEZ AGUADO, ISMAEL", 5781,,,,,6-11,11-6,11-4,11-7,,3-1,1 - 1
singles,1,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,20181213,T.M. DAGANZO,"LEON GARCIA, ROBERTO", 10656,"VALDIVIELSO GONZALEZ, CARLOS ALBERTO", 2531,,,,,9-11,10-12,3-11,,,0-3,1 - 2
singles,1,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,20181213,T.M. DAGANZO,"ALONSO RODRIGUEZ, ALBERTO", 1931,"GONZALEZ AGUADO, ISMAEL", 5781,,,,,8-11,4-11,11-4,6-11,,1-3,1 - 3
singles,1,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,20181213,T.M. DAGANZO,"LEON GARCIA, ROBERTO", 10656,"LEYVA GONZALEZ, DANIEL", 20027,,,,,11-6,11-5,11-5,,,3-0,2 - 3
singles,1,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,20181213,T.M. DAGANZO,"DEL POZO SANTACRUZ, DANIEL", 19162,"VALDIVIELSO GONZALEZ, CARLOS ALBERTO", 2531,,,,,9-11,6-11,7-11,,,0-3,2 - 4
singles,2,2018818,CDE ALCORCÓN TM,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,"DEL POZO SANTACRUZ, DANIEL", 19162,"GONZALEZ MORENO, CARLOS JAVIER", 1966,,,,,7-11,8-11,7-11,,,0-3,0 - 1
singles,2,2018818,CDE ALCORCÓN TM,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,"GARRIDO TROMPETA, JOSE RAUL", 10668,"FERNANDEZ CRUCETA, JORGE", 24177,,,,,12-14,7-11,9-11,,,0-3,0 - 2
singles,2,2018818,CDE ALCORCÓN TM,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,"LEON GARCIA, ROBERTO", 10656,"LOPEZ MARQUEZ, PABLO", 29189,,,,,12-10,11-8,9-11,7-11,4-11,2-3,0 - 3
singles,2,2018818,CDE ALCORCÓN TM,20191285,CLUB FUENLABRADA EL TRIGAL T.M.,"DEL POZO SANTACRUZ, DANIEL", 19162,"FERNANDEZ CRUCETA, JORGE", 24177,,,,,9-11,11-4,9-11,11-13,,1-3,0 - 4
