Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,2017344,CLUB NATACION PAMPLONA,20233056,TENIS DE MESA MONZON,"PEREIRA CANDIDO, TELMO", 23951,"ZABALZA IZQUIERDO, SERGIO", 28525,,,,,11-7,11-9,6-11,11-7,,3-1,1 - 0
singles,1,2017344,CLUB NATACION PAMPLONA,20233056,TENIS DE MESA MONZON,"DOMINGUEZ AGUADO, DAVID", 29122,"BAUTISTA ARGUIÑARIZ, JAVIER", 22826,,,,,7-11,6-11,11-6,10-12,,1-3,1 - 1
singles,1,2017344,CLUB NATACION PAMPLONA,20233056,TENIS DE MESA MONZON,"ABAD VELILLA, ALEJANDRO", 6278,"CASADO MARTIN, CESAR", 22856,,,,,11-9,7-11,11-7,11-5,,3-1,2 - 1
singles,1,2017344,CLUB NATACION PAMPLONA,20233056,TENIS DE MESA MONZON,"PEREIRA CANDIDO, TELMO", 23951,"BAUTISTA ARGUIÑARIZ, JAVIER", 22826,,,,,8-11,5-11,11-6,11-9,8-11,2-3,2 - 2
singles,1,2017344,CLUB NATACION PAMPLONA,20233056,TENIS DE MESA MONZON,"ABAD VELILLA, ALEJANDRO", 6278,"ZABALZA IZQUIERDO, SERGIO", 28525,,,,,12-14,6-11,11-8,11-9,12-10,3-2,3 - 2
singles,1,2017344,CLUB NATACION PAMPLONA,20233056,TENIS DE MESA MONZON,"DOMINGUEZ AGUADO, DAVID", 29122,"CASADO MARTIN, CESAR", 22856,,,,,7-11,4-11,2-11,,,0-3,3 - 3
doubles,1,2017344,CLUB NATACION PAMPLONA,20233056,TENIS DE MESA MONZON,,,,,"PEREIRA CANDIDO, TELMO",23951,"ABAD VELILLA, ALEJANDRO",6278,11-6,11-7,11-9,,,3-0,4 - 3
singles,2,2017344,CLUB NATACION PAMPLONA,20222600,SCHOOL ZARAGOZA GLOBAL SPEDITION,"FRAGO FLETA, DIEGO", 23489,"RODRIGUEZ CORONEL, KEVIN", 7077,,,,,11-7,11-6,11-3,,,3-0,1 - 0
singles,2,2017344,CLUB NATACION PAMPLONA,20222600,SCHOOL ZARAGOZA GLOBAL SPEDITION,"ALONSO ARNAS, ALEJANDRO", 30176,"BAUTISTA ARGUIÑARIZ, JAVIER", 22826,,,,,5-11,8-11,8-11,,,0-3,1 - 1
singles,2,2017344,CLUB NATACION PAMPLONA,20222600,SCHOOL ZARAGOZA GLOBAL SPEDITION,"SANTACRUZ RAMOS, ALEJANDRO", 27032,"ZABALZA IZQUIERDO, SERGIO", 28525,,,,,11-5,13-11,11-9,,,3-0,2 - 1
singles,2,2017344,CLUB NATACION PAMPLONA,20222600,SCHOOL ZARAGOZA GLOBAL SPEDITION,"FRAGO FLETA, DIEGO", 23489,"BAUTISTA ARGUIÑARIZ, JAVIER", 22826,,,,,11-6,11-7,11-8,,,3-0,3 - 1
singles,2,2017344,CLUB NATACION PAMPLONA,20222600,SCHOOL ZARAGOZA GLOBAL SPEDITION,"SANTACRUZ RAMOS, ALEJANDRO", 27032,"RODRIGUEZ CORONEL, KEVIN", 7077,,,,,11-8,11-6,11-7,,,3-0,4 - 1
singles,2,2017344,CLUB NATACION PAMPLONA,20222600,SCHOOL ZARAGOZA GLOBAL SPEDITION,"ALONSO ARNAS, ALEJANDRO", 30176,"ZABALZA IZQUIERDO, SERGIO", 28525,,,,,11-2,11-6,12-10,,,3-0,5 - 1
singles,3,16100,ATLETICO SAN SEBASTIAN,2017344,CLUB NATACION PAMPLONA,"CASADO MARTIN, CESAR", 22856,"INSAUSTI ECHALUCE, AIMAR", 21747,,,,,5-11,6-11,8-11,,,0-3,0 - 1
singles,3,16100,ATLETICO SAN SEBASTIAN,2017344,CLUB NATACION PAMPLONA,"ZABALZA IZQUIERDO, SERGIO", 28525,"IGLESIAS BUCETA, XABIER", 22685,,,,,9-11,16-14,7-11,7-11,,1-3,0 - 2
singles,3,16100,ATLETICO SAN SEBASTIAN,2017344,CLUB NATACION PAMPLONA,"BAUTISTA ARGUIÑARIZ, JAVIER", 22826,"INCHAUSTI ALVAREZ, DANEL", 35449,,,,,11-9,5-11,4-11,9-11,,1-3,0 - 3
singles,3,16100,ATLETICO SAN SEBASTIAN,2017344,CLUB NATACION PAMPLONA,"CASADO MARTIN, CESAR", 22856,"IGLESIAS BUCETA, XABIER", 22685,,,,,4-11,9-11,6-11,,,0-3,0 - 4
singles,3,16100,ATLETICO SAN SEBASTIAN,2017344,CLUB NATACION PAMPLONA,"BAUTISTA ARGUIÑARIZ, JAVIER", 22826,"INSAUSTI ECHALUCE, AIMAR", 21747,,,,,6-11,11-6,6-11,11-8,7-11,2-3,0 - 5
singles,3,16100,ATLETICO SAN SEBASTIAN,2017344,CLUB NATACION PAMPLONA,"ZABALZA IZQUIERDO, SERGIO", 28525,"PARDO BELTRAN, ALEXANDER", 21760,,,,,11-9,6-11,6-11,3-11,,1-3,0 - 6
singles,4,2017344,CLUB NATACION PAMPLONA,20233031,LES BORGES MASIA TERO,"TANG QIU, RUIXIANG", 25014,"ZABALZA IZQUIERDO, SERGIO", 28525,,,,,11-4,11-3,11-9,,,3-0,1 - 0
