Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,2,20201872,CTT ELS AMICS TERRASSA,165,CLUB TENNIS TAULA TORELLÓ,DAVID AVILES NAVARRO, 17519,IGNASI MARTINEZ BOSCH, 5965,,,,,11-7,11-8,10-12,11-13,3-11,2-3,0 - 1
singles,2,20201872,CTT ELS AMICS TERRASSA,165,CLUB TENNIS TAULA TORELLÓ,GERARD FONT GARCIA, 5356,ROGER MITATS VALLVE, 24396,,,,,4-11,11-5,11-9,11-7,,3-1,1 - 1
singles,2,20201872,CTT ELS AMICS TERRASSA,165,CLUB TENNIS TAULA TORELLÓ,JORDI PIELLA SERRA, 2155,RAFAEL BARRAU ESTEVEZ, 25500,,,,,7-11,11-6,8-11,11-6,11-5,3-2,2 - 1
singles,2,20201872,CTT ELS AMICS TERRASSA,165,CLUB TENNIS TAULA TORELLÓ,DAVID AVILES NAVARRO, 17519,ROGER MITATS VALLVE, 24396,,,,,10-12,9-11,11-6,2-11,,1-3,2 - 2
singles,2,20201872,CTT ELS AMICS TERRASSA,165,CLUB TENNIS TAULA TORELLÓ,JORDI PIELLA SERRA, 2155,IGNASI MARTINEZ BOSCH, 5965,,,,,10-12,11-8,10-12,11-7,11-9,3-2,3 - 2
singles,2,20201872,CTT ELS AMICS TERRASSA,165,CLUB TENNIS TAULA TORELLÓ,GERARD FONT GARCIA, 5356,RAFAEL BARRAU ESTEVEZ, 25500,,,,,9-11,11-9,11-5,5-11,11-9,3-2,4 - 2
singles,4,10354,CTT VILABLAREIX,165,CLUB TENNIS TAULA TORELLÓ,ROBERT BERNEDA GIBERT, 25058,JORDI PIELLA SERRA, 2155,,,,,4-11,5-11,5-11,,,0-3,0 - 1
singles,4,10354,CTT VILABLAREIX,165,CLUB TENNIS TAULA TORELLÓ,ARNAU PAGÉS ARMENGOU, 24374,DAVID AVILES NAVARRO, 17519,,,,,8-11,10-12,6-11,,,0-3,0 - 2
singles,4,10354,CTT VILABLAREIX,165,CLUB TENNIS TAULA TORELLÓ,ELOI LLORENTE PLANELLAS, 18290,GERARD FONT GARCIA, 5356,,,,,8-11,11-5,9-11,5-11,,1-3,0 - 3
singles,4,10354,CTT VILABLAREIX,165,CLUB TENNIS TAULA TORELLÓ,ROBERT BERNEDA GIBERT, 25058,DAVID AVILES NAVARRO, 17519,,,,,11-13,2-11,8-11,,,0-3,0 - 4
singles,4,10354,CTT VILABLAREIX,165,CLUB TENNIS TAULA TORELLÓ,ELOI LLORENTE PLANELLAS, 18290,JORDI PIELLA SERRA, 2155,,,,,6-11,5-11,6-11,,,0-3,0 - 5
singles,4,10354,CTT VILABLAREIX,165,CLUB TENNIS TAULA TORELLÓ,ARNAU PAGÉS ARMENGOU, 24374,GERARD FONT GARCIA, 5356,,,,,8-11,1-11,6-11,,,0-3,0 - 6
singles,5,20181208,PORTMANY - CARMEN PELUQUEROS,165,CLUB TENNIS TAULA TORELLÓ,VICENT GARCIA FERRER, 10874,DAVID AVILES NAVARRO, 17519,,,,,14-16,9-11,12-10,11-7,12-10,3-2,1 - 0
singles,5,20181208,PORTMANY - CARMEN PELUQUEROS,165,CLUB TENNIS TAULA TORELLÓ,JOSE RAMIREZ BERMUDEZ, 2782,ALBERT PIQUER RUIZ, 21699,,,,,11-5,11-8,11-5,,,3-0,2 - 0
singles,5,20181208,PORTMANY - CARMEN PELUQUEROS,165,CLUB TENNIS TAULA TORELLÓ,JAIME LOPEZ-BRAVO CIFUENTES, 10182,GERARD FONT GARCIA, 5356,,,,,8-11,9-11,4-11,,,0-3,2 - 1
singles,5,20181208,PORTMANY - CARMEN PELUQUEROS,165,CLUB TENNIS TAULA TORELLÓ,VICENT GARCIA FERRER, 10874,ALBERT PIQUER RUIZ, 21699,,,,,11-6,11-6,12-10,,,3-0,3 - 1
singles,5,20181208,PORTMANY - CARMEN PELUQUEROS,165,CLUB TENNIS TAULA TORELLÓ,JAIME LOPEZ-BRAVO CIFUENTES, 10182,DAVID AVILES NAVARRO, 17519,,,,,3-11,10-12,4-11,,,0-3,3 - 2
singles,5,20181208,PORTMANY - CARMEN PELUQUEROS,165,CLUB TENNIS TAULA TORELLÓ,JOSE RAMIREZ BERMUDEZ, 2782,GERARD FONT GARCIA, 5356,,,,,11-4,11-13,11-7,9-11,8-11,2-3,3 - 3
singles,8,165,CLUB TENNIS TAULA TORELLÓ,20201872,CTT ELS AMICS TERRASSA,DAVID AVILES NAVARRO, 17519,ROGER MITATS VALLVE, 24396,,,,,8-11,11-8,9-11,11-7,11-7,3-2,1 - 0
singles,8,165,CLUB TENNIS TAULA TORELLÓ,20201872,CTT ELS AMICS TERRASSA,GERARD FONT GARCIA, 5356,OSCAR CAMPOS ESCALA, 1392,,,,,5-11,3-11,11-5,11-4,3-11,2-3,1 - 1
singles,8,165,CLUB TENNIS TAULA TORELLÓ,20201872,CTT ELS AMICS TERRASSA,JORDI PIELLA SERRA, 2155,RAFAEL BARRAU ESTEVEZ, 25500,,,,,11-7,17-15,11-9,,,3-0,2 - 1
singles,8,165,CLUB TENNIS TAULA TORELLÓ,20201872,CTT ELS AMICS TERRASSA,DAVID AVILES NAVARRO, 17519,OSCAR CAMPOS ESCALA, 1392,,,,,11-9,9-11,7-11,5-11,,1-3,2 - 2
singles,8,165,CLUB TENNIS TAULA TORELLÓ,20201872,CTT ELS AMICS TERRASSA,JORDI PIELLA SERRA, 2155,ROGER MITATS VALLVE, 24396,,,,,11-7,11-6,11-5,,,3-0,3 - 2
singles,8,165,CLUB TENNIS TAULA TORELLÓ,20201872,CTT ELS AMICS TERRASSA,GERARD FONT GARCIA, 5356,RAFAEL BARRAU ESTEVEZ, 25500,,,,,8-11,11-9,3-11,16-14,3-11,2-3,3 - 3
singles,10,165,CLUB TENNIS TAULA TORELLÓ,10354,CTT VILABLAREIX,GUILLEM QUESADA CAMPRUBI, 16385,DAVID AVILES NAVARRO, 17519,,,,,11-7,12-10,3-11,11-6,,3-1,1 - 0
singles,10,165,CLUB TENNIS TAULA TORELLÓ,10354,CTT VILABLAREIX,PAU VILARNAU GRABULEDA, 28055,GERARD FONT GARCIA, 5356,,,,,3-11,11-6,5-11,6-11,,1-3,1 - 1
singles,10,165,CLUB TENNIS TAULA TORELLÓ,10354,CTT VILABLAREIX,ELOI LLORENTE PLANELLAS, 18290,ALBERT PIQUER RUIZ, 21699,,,,,8-11,11-8,10-12,11-7,11-7,3-2,2 - 1
singles,10,165,CLUB TENNIS TAULA TORELLÓ,10354,CTT VILABLAREIX,GUILLEM QUESADA CAMPRUBI, 16385,GERARD FONT GARCIA, 5356,,,,,11-5,11-4,11-13,9-11,11-7,3-2,3 - 1
singles,10,165,CLUB TENNIS TAULA TORELLÓ,10354,CTT VILABLAREIX,ELOI LLORENTE PLANELLAS, 18290,DAVID AVILES NAVARRO, 17519,,,,,7-11,3-11,5-11,,,0-3,3 - 2
singles,10,165,CLUB TENNIS TAULA TORELLÓ,10354,CTT VILABLAREIX,PAU VILARNAU GRABULEDA, 28055,ALBERT PIQUER RUIZ, 21699,,,,,11-6,9-11,12-10,10-12,11-6,3-2,4 - 2
singles,11,165,CLUB TENNIS TAULA TORELLÓ,20181208,PORTMANY - CARMEN PELUQUEROS,VICENT GARCIA FERRER, 10874,JORDI PIELLA SERRA, 2155,,,,,10-12,11-8,6-11,10-12,,1-3,0 - 1
singles,11,165,CLUB TENNIS TAULA TORELLÓ,20181208,PORTMANY - CARMEN PELUQUEROS,ALEJANDRO DIAZ TIRADO, 22482,DAVID AVILES NAVARRO, 17519,,,,,6-11,11-4,9-11,11-13,,1-3,0 - 2
singles,11,165,CLUB TENNIS TAULA TORELLÓ,20181208,PORTMANY - CARMEN PELUQUEROS,JAIME LOPEZ-BRAVO CIFUENTES, 10182,GERARD FONT GARCIA, 5356,,,,,4-11,11-6,11-9,13-11,,3-1,1 - 2
singles,11,165,CLUB TENNIS TAULA TORELLÓ,20181208,PORTMANY - CARMEN PELUQUEROS,VICENT GARCIA FERRER, 10874,DAVID AVILES NAVARRO, 17519,,,,,12-10,11-5,3-11,11-4,,3-1,2 - 2
singles,11,165,CLUB TENNIS TAULA TORELLÓ,20181208,PORTMANY - CARMEN PELUQUEROS,JAIME LOPEZ-BRAVO CIFUENTES, 10182,JORDI PIELLA SERRA, 2155,,,,,12-10,14-12,9-11,13-15,9-11,2-3,2 - 3
singles,11,165,CLUB TENNIS TAULA TORELLÓ,20181208,PORTMANY - CARMEN PELUQUEROS,ALEJANDRO DIAZ TIRADO, 22482,GERARD FONT GARCIA, 5356,,,,,5-11,8-11,12-14,,,0-3,2 - 4
