Match format,Day number,Local team id,Local team name,Visitor team id,Visitor team name,Player 1 Name,Player 1 License,Player 2 Name,Player 2 License,Player 1-2 Name,Player 1-2 License,Player 2-2 Name,Player 2-2 License,Set 1,Set 2,Set 3,Set 4,Set 5,Result,Score Count
singles,1,98,AVILES T.M.,14053,LUARCA TENIS DE MESA,CARLA SANCHEZ AGÜERA, 20849,VERONICA RIESGO RODRIGUEZ, 20770,,,,,11-9,9-11,11-4,11-3,,3-1,1 - 0
singles,1,98,AVILES T.M.,14053,LUARCA TENIS DE MESA,MARIA DEL CARMEN CALLE BALADO, 23480,DANIELA RODRIGUEZ ALMEIDA, 29518,,,,,16-14,11-3,11-5,,,3-0,2 - 0
singles,1,98,AVILES T.M.,14053,LUARCA TENIS DE MESA,SOFIA ARIAS FERNANDEZ, 30238,SONIA GARCIA HUERTAS, 21223,,,,,11-8,9-11,11-9,10-12,11-7,3-2,3 - 0
singles,1,98,AVILES T.M.,14053,LUARCA TENIS DE MESA,CARLA SANCHEZ AGÜERA, 20849,DANIELA RODRIGUEZ ALMEIDA, 29518,,,,,11-3,11-8,11-9,,,3-0,4 - 0
singles,1,98,AVILES T.M.,14053,LUARCA TENIS DE MESA,SOFIA CASTRILLON RIOL, 23991,VERONICA RIESGO RODRIGUEZ, 20770,,,,,4-11,11-8,11-7,8-11,11-9,3-2,5 - 0
singles,1,98,AVILES T.M.,14053,LUARCA TENIS DE MESA,MARIA DEL CARMEN CALLE BALADO, 23480,SONIA GARCIA HUERTAS, 21223,,,,,2-11,11-8,9-11,11-6,6-11,2-3,5 - 1
singles,4,98,AVILES T.M.,2017649,CORVERASTUR TM,MARIA DEL CARMEN CALLE BALADO, 23480,CLARA SANCHEZ POSADA ORIHUELA, 23464,,,,,10-12,11-2,11-7,11-8,,3-1,1 - 0
singles,4,98,AVILES T.M.,2017649,CORVERASTUR TM,CARLA SANCHEZ AGÜERA, 20849,RAQUEL BONILLA GONZALEZ, 3905,,,,,7-11,4-11,2-11,,,0-3,1 - 1
singles,4,98,AVILES T.M.,2017649,CORVERASTUR TM,SOFIA ARIAS FERNANDEZ, 30238,ADRIANA BELVER DIAZ, 23479,,,,,11-2,11-9,11-6,,,3-0,2 - 1
singles,4,98,AVILES T.M.,2017649,CORVERASTUR TM,MARIA DEL CARMEN CALLE BALADO, 23480,RAQUEL BONILLA GONZALEZ, 3905,,,,,4-11,6-11,4-11,,,0-3,2 - 2
singles,4,98,AVILES T.M.,2017649,CORVERASTUR TM,SOFIA ARIAS FERNANDEZ, 30238,CLARA SANCHEZ POSADA ORIHUELA, 23464,,,,,11-4,12-10,11-7,,,3-0,3 - 2
singles,4,98,AVILES T.M.,2017649,CORVERASTUR TM,CARLA SANCHEZ AGÜERA, 20849,ADRIANA BELVER DIAZ, 23479,,,,,11-13,11-9,12-10,12-10,,3-1,4 - 2
singles,6,20191571,CLUB DEPORTIVO COYANZA,98,AVILES T.M.,CARLA SANCHEZ AGÜERA, 20849,CECILIA MARTINEZ BENAVIDES, 23615,,,,,8-11,6-11,6-11,,,0-3,0 - 1
singles,6,20191571,CLUB DEPORTIVO COYANZA,98,AVILES T.M.,MARIA DEL CARMEN CALLE BALADO, 23480,LUCIA GONZALEZ RODRIGUEZ, 24211,,,,,11-6,5-11,6-11,6-11,,1-3,0 - 2
